Time (UTC-0),Discharge (m^3/s),SecOfYear,DayOfYear
2017-07-23 15:19:10,0.03626,17594350.00000,203.63831
2017-07-23 15:19:15,0.03635,17594355.00000,203.63837
2017-07-23 15:19:20,0.03645,17594360.00000,203.63843
2017-07-23 15:19:25,0.03682,17594365.00000,203.63848
2017-07-23 15:19:30,0.03672,17594370.00000,203.63854
2017-07-23 15:19:35,0.03662,17594375.00000,203.63860
2017-07-23 15:19:40,0.03682,17594380.00000,203.63866
2017-07-23 15:19:45,0.03689,17594385.00000,203.63872
2017-07-23 15:19:50,0.03690,17594390.00000,203.63877
2017-07-23 15:19:55,0.03662,17594395.00000,203.63883
2017-07-23 15:20:00,0.03673,17594400.00000,203.63889
2017-07-23 15:20:05,0.03647,17594405.00000,203.63895
2017-07-23 15:20:10,0.03677,17594410.00000,203.63900
2017-07-23 15:20:15,0.03694,17594415.00000,203.63906
2017-07-23 15:20:20,0.03683,17594420.00000,203.63912
2017-07-23 15:20:25,0.03667,17594425.00000,203.63918
2017-07-23 15:20:30,0.03661,17594430.00000,203.63924
2017-07-23 15:20:35,0.03647,17594435.00000,203.63929
2017-07-23 15:20:40,0.03671,17594440.00000,203.63935
2017-07-23 15:20:45,0.03655,17594445.00000,203.63941
2017-07-23 15:20:50,0.03649,17594450.00000,203.63947
2017-07-23 15:20:55,0.03662,17594455.00000,203.63953
2017-07-23 15:21:00,0.03659,17594460.00000,203.63958
2017-07-23 15:21:05,0.03676,17594465.00000,203.63964
2017-07-23 15:21:10,0.03671,17594470.00000,203.63970
2017-07-23 15:21:15,0.03659,17594475.00000,203.63976
2017-07-23 15:21:20,0.03714,17594480.00000,203.63981
2017-07-23 15:21:25,0.03683,17594485.00000,203.63987
2017-07-23 15:21:30,0.03681,17594490.00000,203.63993
2017-07-23 15:21:35,0.03743,17594495.00000,203.63999
2017-07-23 15:21:40,0.03738,17594500.00000,203.64005
2017-07-23 15:21:45,0.03740,17594505.00000,203.64010
2017-07-23 15:21:50,0.03747,17594510.00000,203.64016
2017-07-23 15:21:55,0.03762,17594515.00000,203.64022
2017-07-23 15:22:00,0.03771,17594520.00000,203.64028
2017-07-23 15:22:05,0.03786,17594525.00000,203.64034
2017-07-23 15:22:10,0.03776,17594530.00000,203.64039
2017-07-23 15:22:15,0.03774,17594535.00000,203.64045
2017-07-23 15:22:20,0.03784,17594540.00000,203.64051
2017-07-23 15:22:25,0.03785,17594545.00000,203.64057
2017-07-23 15:22:30,0.03729,17594550.00000,203.64062
2017-07-23 15:22:35,0.03738,17594555.00000,203.64068
2017-07-23 15:22:40,0.03710,17594560.00000,203.64074
2017-07-23 15:22:45,0.03658,17594565.00000,203.64080
2017-07-23 15:22:50,0.03645,17594570.00000,203.64086
2017-07-23 15:22:55,0.03615,17594575.00000,203.64091
2017-07-23 15:23:00,0.03590,17594580.00000,203.64097
2017-07-23 15:23:05,0.03537,17594585.00000,203.64103
2017-07-23 15:23:10,0.03514,17594590.00000,203.64109
2017-07-23 15:23:15,0.03479,17594595.00000,203.64115
2017-07-23 15:23:20,0.03464,17594600.00000,203.64120
2017-07-23 15:23:25,0.03429,17594605.00000,203.64126
2017-07-23 15:23:30,0.03379,17594610.00000,203.64132
2017-07-23 15:23:35,0.03371,17594615.00000,203.64138
2017-07-23 15:23:40,0.03334,17594620.00000,203.64144
2017-07-23 15:23:45,0.03338,17594625.00000,203.64149
2017-07-23 15:23:50,0.03318,17594630.00000,203.64155
2017-07-23 15:23:55,0.03301,17594635.00000,203.64161
2017-07-23 15:24:00,0.03305,17594640.00000,203.64167
2017-07-23 15:24:05,0.03286,17594645.00000,203.64172
2017-07-23 15:24:10,0.03299,17594650.00000,203.64178
2017-07-23 15:24:15,0.03307,17594655.00000,203.64184
2017-07-23 15:24:20,0.03308,17594660.00000,203.64190
2017-07-23 15:24:25,0.03316,17594665.00000,203.64196
2017-07-23 15:24:30,0.03308,17594670.00000,203.64201
2017-07-23 15:24:35,0.03303,17594675.00000,203.64207
2017-07-23 15:24:40,0.03341,17594680.00000,203.64213
2017-07-23 15:24:45,0.03350,17594685.00000,203.64219
2017-07-23 15:24:50,0.03351,17594690.00000,203.64225
2017-07-23 15:24:55,0.03353,17594695.00000,203.64230
2017-07-23 15:25:00,0.03335,17594700.00000,203.64236
2017-07-23 15:25:05,0.03369,17594705.00000,203.64242
2017-07-23 15:25:10,0.03375,17594710.00000,203.64248
2017-07-23 15:25:15,0.03355,17594715.00000,203.64253
2017-07-23 15:25:20,0.03346,17594720.00000,203.64259
2017-07-23 15:25:25,0.03338,17594725.00000,203.64265
2017-07-23 15:25:30,0.03347,17594730.00000,203.64271
2017-07-23 15:25:35,0.03372,17594735.00000,203.64277
2017-07-23 15:25:40,0.03347,17594740.00000,203.64282
2017-07-23 15:25:45,0.03368,17594745.00000,203.64288
2017-07-23 15:25:50,0.03385,17594750.00000,203.64294
2017-07-23 15:25:55,0.03399,17594755.00000,203.64300
2017-07-23 15:26:00,0.03422,17594760.00000,203.64306
2017-07-23 15:26:05,0.03429,17594765.00000,203.64311
2017-07-23 15:26:10,0.03444,17594770.00000,203.64317
2017-07-23 15:26:15,0.03498,17594775.00000,203.64323
2017-07-23 15:26:20,0.03533,17594780.00000,203.64329
2017-07-23 15:26:25,0.03520,17594785.00000,203.64334
2017-07-23 15:26:30,0.03551,17594790.00000,203.64340
2017-07-23 15:26:35,0.03580,17594795.00000,203.64346
2017-07-23 15:26:40,0.03581,17594800.00000,203.64352
2017-07-23 15:26:45,0.03605,17594805.00000,203.64358
2017-07-23 15:26:50,0.03641,17594810.00000,203.64363
2017-07-23 15:26:55,0.03649,17594815.00000,203.64369
2017-07-23 15:27:00,0.03668,17594820.00000,203.64375
2017-07-23 15:27:05,0.03674,17594825.00000,203.64381
2017-07-23 15:27:10,0.03709,17594830.00000,203.64387
2017-07-23 15:27:15,0.03698,17594835.00000,203.64392
2017-07-23 15:27:20,0.03711,17594840.00000,203.64398
2017-07-23 15:27:25,0.03674,17594845.00000,203.64404
2017-07-23 15:27:30,0.03633,17594850.00000,203.64410
2017-07-23 15:27:35,0.03626,17594855.00000,203.64416
2017-07-23 15:27:40,0.03609,17594860.00000,203.64421
2017-07-23 15:27:45,0.03620,17594865.00000,203.64427
2017-07-23 15:27:50,0.03539,17594870.00000,203.64433
2017-07-23 15:27:55,0.03480,17594875.00000,203.64439
2017-07-23 15:28:00,0.03475,17594880.00000,203.64444
2017-07-23 15:28:05,0.03431,17594885.00000,203.64450
2017-07-23 15:28:10,0.03386,17594890.00000,203.64456
2017-07-23 15:28:15,0.03345,17594895.00000,203.64462
2017-07-23 15:28:20,0.03341,17594900.00000,203.64468
2017-07-23 15:28:25,0.03322,17594905.00000,203.64473
2017-07-23 15:28:30,0.03314,17594910.00000,203.64479
2017-07-23 15:28:35,0.03314,17594915.00000,203.64485
2017-07-23 15:28:40,0.03290,17594920.00000,203.64491
2017-07-23 15:28:45,0.03287,17594925.00000,203.64497
2017-07-23 15:28:50,0.03289,17594930.00000,203.64502
2017-07-23 15:28:55,0.03303,17594935.00000,203.64508
2017-07-23 15:29:00,0.03308,17594940.00000,203.64514
2017-07-23 15:29:05,0.03319,17594945.00000,203.64520
2017-07-23 15:29:10,0.03326,17594950.00000,203.64525
2017-07-23 15:29:15,0.03350,17594955.00000,203.64531
2017-07-23 15:29:20,0.03335,17594960.00000,203.64537
2017-07-23 15:29:25,0.03359,17594965.00000,203.64543
2017-07-23 15:29:30,0.03364,17594970.00000,203.64549
2017-07-23 15:29:35,0.03346,17594975.00000,203.64554
2017-07-23 15:29:40,0.03364,17594980.00000,203.64560
2017-07-23 15:29:45,0.03377,17594985.00000,203.64566
2017-07-23 15:29:50,0.03352,17594990.00000,203.64572
2017-07-23 15:29:55,0.03331,17594995.00000,203.64578
2017-07-23 15:30:00,0.03322,17595000.00000,203.64583
2017-07-23 15:30:05,0.03325,17595005.00000,203.64589
2017-07-23 15:30:10,0.03307,17595010.00000,203.64595
2017-07-23 15:30:15,0.03298,17595015.00000,203.64601
2017-07-23 15:30:20,0.03304,17595020.00000,203.64606
2017-07-23 15:30:25,0.03299,17595025.00000,203.64612
2017-07-23 15:30:30,0.03312,17595030.00000,203.64618
2017-07-23 15:30:35,0.03315,17595035.00000,203.64624
2017-07-23 15:30:40,0.03331,17595040.00000,203.64630
2017-07-23 15:30:45,0.03329,17595045.00000,203.64635
2017-07-23 15:30:50,0.03339,17595050.00000,203.64641
2017-07-23 15:30:55,0.03373,17595055.00000,203.64647
2017-07-23 15:31:00,0.03354,17595060.00000,203.64653
2017-07-23 15:31:05,0.03375,17595065.00000,203.64659
2017-07-23 15:31:10,0.03407,17595070.00000,203.64664
2017-07-23 15:31:15,0.03423,17595075.00000,203.64670
2017-07-23 15:31:20,0.03423,17595080.00000,203.64676
2017-07-23 15:31:25,0.03454,17595085.00000,203.64682
2017-07-23 15:31:30,0.03479,17595090.00000,203.64687
2017-07-23 15:31:35,0.03497,17595095.00000,203.64693
2017-07-23 15:31:40,0.03519,17595100.00000,203.64699
2017-07-23 15:31:45,0.03525,17595105.00000,203.64705
2017-07-23 15:31:50,0.03555,17595110.00000,203.64711
2017-07-23 15:31:55,0.03570,17595115.00000,203.64716
2017-07-23 15:32:00,0.03596,17595120.00000,203.64722
2017-07-23 15:32:05,0.03586,17595125.00000,203.64728
2017-07-23 15:32:10,0.03623,17595130.00000,203.64734
2017-07-23 15:32:15,0.03615,17595135.00000,203.64740
2017-07-23 15:32:20,0.03630,17595140.00000,203.64745
2017-07-23 15:32:25,0.03629,17595145.00000,203.64751
2017-07-23 15:32:30,0.03646,17595150.00000,203.64757
2017-07-23 15:32:35,0.03645,17595155.00000,203.64763
2017-07-23 15:32:40,0.03627,17595160.00000,203.64769
2017-07-23 15:32:45,0.03646,17595165.00000,203.64774
2017-07-23 15:32:50,0.03655,17595170.00000,203.64780
2017-07-23 15:32:55,0.03659,17595175.00000,203.64786
2017-07-23 15:33:00,0.03701,17595180.00000,203.64792
2017-07-23 15:33:05,0.03669,17595185.00000,203.64797
2017-07-23 15:33:10,0.03681,17595190.00000,203.64803
2017-07-23 15:33:15,0.03671,17595195.00000,203.64809
2017-07-23 15:33:20,0.03646,17595200.00000,203.64815
2017-07-23 15:33:25,0.03666,17595205.00000,203.64821
2017-07-23 15:33:30,0.03639,17595210.00000,203.64826
2017-07-23 15:33:35,0.03605,17595215.00000,203.64832
2017-07-23 15:33:40,0.03625,17595220.00000,203.64838
2017-07-23 15:33:45,0.03586,17595225.00000,203.64844
2017-07-23 15:33:50,0.03562,17595230.00000,203.64850
2017-07-23 15:33:55,0.03552,17595235.00000,203.64855
2017-07-23 15:34:00,0.03527,17595240.00000,203.64861
2017-07-23 15:34:05,0.03500,17595245.00000,203.64867
2017-07-23 15:34:10,0.03518,17595250.00000,203.64873
2017-07-23 15:34:15,0.03481,17595255.00000,203.64878
2017-07-23 15:34:20,0.03441,17595260.00000,203.64884
2017-07-23 15:34:25,0.03449,17595265.00000,203.64890
2017-07-23 15:34:30,0.03418,17595270.00000,203.64896
2017-07-23 15:34:35,0.03418,17595275.00000,203.64902
2017-07-23 15:34:40,0.03411,17595280.00000,203.64907
2017-07-23 15:34:45,0.03374,17595285.00000,203.64913
2017-07-23 15:34:50,0.03385,17595290.00000,203.64919
2017-07-23 15:34:55,0.03363,17595295.00000,203.64925
2017-07-23 15:35:00,0.03331,17595300.00000,203.64931
2017-07-23 15:35:05,0.03312,17595305.00000,203.64936
2017-07-23 15:35:10,0.03320,17595310.00000,203.64942
2017-07-23 15:35:15,0.03283,17595315.00000,203.64948
2017-07-23 15:35:20,0.03286,17595320.00000,203.64954
2017-07-23 15:35:25,0.03275,17595325.00000,203.64959
2017-07-23 15:35:30,0.03278,17595330.00000,203.64965
2017-07-23 15:35:35,0.03239,17595335.00000,203.64971
2017-07-23 15:35:40,0.03278,17595340.00000,203.64977
2017-07-23 15:35:45,0.03260,17595345.00000,203.64983
2017-07-23 15:35:50,0.03258,17595350.00000,203.64988
2017-07-23 15:35:55,0.03252,17595355.00000,203.64994
2017-07-23 15:36:00,0.03286,17595360.00000,203.65000
2017-07-23 15:36:05,0.03263,17595365.00000,203.65006
2017-07-23 15:36:10,0.03288,17595370.00000,203.65012
2017-07-23 15:36:15,0.03312,17595375.00000,203.65017
2017-07-23 15:36:20,0.03286,17595380.00000,203.65023
2017-07-23 15:36:25,0.03304,17595385.00000,203.65029
2017-07-23 15:36:30,0.03321,17595390.00000,203.65035
2017-07-23 15:36:35,0.03321,17595395.00000,203.65041
2017-07-23 15:36:40,0.03344,17595400.00000,203.65046
2017-07-23 15:36:45,0.03336,17595405.00000,203.65052
2017-07-23 15:36:50,0.03362,17595410.00000,203.65058
2017-07-23 15:36:55,0.03365,17595415.00000,203.65064
2017-07-23 15:37:00,0.03377,17595420.00000,203.65069
2017-07-23 15:37:05,0.03404,17595425.00000,203.65075
2017-07-23 15:37:10,0.03398,17595430.00000,203.65081
2017-07-23 15:37:15,0.03391,17595435.00000,203.65087
2017-07-23 15:37:20,0.03405,17595440.00000,203.65093
2017-07-23 15:37:25,0.03421,17595445.00000,203.65098
2017-07-23 15:37:30,0.03411,17595450.00000,203.65104
2017-07-23 15:37:35,0.03381,17595455.00000,203.65110
2017-07-23 15:37:40,0.03394,17595460.00000,203.65116
2017-07-23 15:37:45,0.03345,17595465.00000,203.65122
2017-07-23 15:37:50,0.03347,17595470.00000,203.65127
2017-07-23 15:37:55,0.03304,17595475.00000,203.65133
2017-07-23 15:38:00,0.03321,17595480.00000,203.65139
2017-07-23 15:38:05,0.03289,17595485.00000,203.65145
2017-07-23 15:38:10,0.03273,17595490.00000,203.65150
2017-07-23 15:38:15,0.03235,17595495.00000,203.65156
2017-07-23 15:38:20,0.03254,17595500.00000,203.65162
2017-07-23 15:38:25,0.03225,17595505.00000,203.65168
2017-07-23 15:38:30,0.03202,17595510.00000,203.65174
2017-07-23 15:38:35,0.03195,17595515.00000,203.65179
2017-07-23 15:38:40,0.03180,17595520.00000,203.65185
2017-07-23 15:38:45,0.03193,17595525.00000,203.65191
2017-07-23 15:38:50,0.03197,17595530.00000,203.65197
2017-07-23 15:38:55,0.03191,17595535.00000,203.65203
2017-07-23 15:39:00,0.03191,17595540.00000,203.65208
2017-07-23 15:39:05,0.03212,17595545.00000,203.65214
2017-07-23 15:39:10,0.03197,17595550.00000,203.65220
2017-07-23 15:39:15,0.03201,17595555.00000,203.65226
2017-07-23 15:39:20,0.03196,17595560.00000,203.65231
2017-07-23 15:39:25,0.03175,17595565.00000,203.65237
2017-07-23 15:39:30,0.03198,17595570.00000,203.65243
2017-07-23 15:39:35,0.03211,17595575.00000,203.65249
2017-07-23 15:39:40,0.03221,17595580.00000,203.65255
2017-07-23 15:39:45,0.03227,17595585.00000,203.65260
2017-07-23 15:39:50,0.03216,17595590.00000,203.65266
2017-07-23 15:39:55,0.03226,17595595.00000,203.65272
2017-07-23 15:40:00,0.03222,17595600.00000,203.65278
2017-07-23 15:40:05,0.03211,17595605.00000,203.65284
2017-07-23 15:40:10,0.03229,17595610.00000,203.65289
2017-07-23 15:40:15,0.03243,17595615.00000,203.65295
2017-07-23 15:40:20,0.03242,17595620.00000,203.65301
2017-07-23 15:40:25,0.03230,17595625.00000,203.65307
2017-07-23 15:40:30,0.03251,17595630.00000,203.65313
2017-07-23 15:40:35,0.03247,17595635.00000,203.65318
2017-07-23 15:40:40,0.03247,17595640.00000,203.65324
2017-07-23 15:40:45,0.03253,17595645.00000,203.65330
2017-07-23 15:40:50,0.03262,17595650.00000,203.65336
2017-07-23 15:40:55,0.03277,17595655.00000,203.65341
2017-07-23 15:41:00,0.03278,17595660.00000,203.65347
2017-07-23 15:41:05,0.03255,17595665.00000,203.65353
2017-07-23 15:41:10,0.03279,17595670.00000,203.65359
2017-07-23 15:41:15,0.03298,17595675.00000,203.65365
2017-07-23 15:41:20,0.03284,17595680.00000,203.65370
2017-07-23 15:41:25,0.03270,17595685.00000,203.65376
2017-07-23 15:41:30,0.03287,17595690.00000,203.65382
2017-07-23 15:41:35,0.03289,17595695.00000,203.65388
2017-07-23 15:41:40,0.03307,17595700.00000,203.65394
2017-07-23 15:41:45,0.03284,17595705.00000,203.65399
2017-07-23 15:41:50,0.03323,17595710.00000,203.65405
2017-07-23 15:41:55,0.03318,17595715.00000,203.65411
2017-07-23 15:42:00,0.03283,17595720.00000,203.65417
2017-07-23 15:42:05,0.03290,17595725.00000,203.65422
2017-07-23 15:42:10,0.03294,17595730.00000,203.65428
2017-07-23 15:42:15,0.03319,17595735.00000,203.65434
2017-07-23 15:42:20,0.03311,17595740.00000,203.65440
2017-07-23 15:42:25,0.03312,17595745.00000,203.65446
2017-07-23 15:42:30,0.03295,17595750.00000,203.65451
2017-07-23 15:42:35,0.03296,17595755.00000,203.65457
2017-07-23 15:42:40,0.03306,17595760.00000,203.65463
2017-07-23 15:42:45,0.03295,17595765.00000,203.65469
2017-07-23 15:42:50,0.03327,17595770.00000,203.65475
2017-07-23 15:42:55,0.03321,17595775.00000,203.65480
2017-07-23 15:43:00,0.03319,17595780.00000,203.65486
2017-07-23 15:43:05,0.03334,17595785.00000,203.65492
2017-07-23 15:43:10,0.03304,17595790.00000,203.65498
2017-07-23 15:43:15,0.03315,17595795.00000,203.65503
2017-07-23 15:43:20,0.03343,17595800.00000,203.65509
2017-07-23 15:43:25,0.03321,17595805.00000,203.65515
2017-07-23 15:43:30,0.03334,17595810.00000,203.65521
2017-07-23 15:43:35,0.03345,17595815.00000,203.65527
2017-07-23 15:43:40,0.03330,17595820.00000,203.65532
2017-07-23 15:43:45,0.03350,17595825.00000,203.65538
2017-07-23 15:43:50,0.03341,17595830.00000,203.65544
2017-07-23 15:43:55,0.03313,17595835.00000,203.65550
2017-07-23 15:44:00,0.03369,17595840.00000,203.65556
2017-07-23 15:44:05,0.03350,17595845.00000,203.65561
2017-07-23 15:44:10,0.03351,17595850.00000,203.65567
2017-07-23 15:44:15,0.03354,17595855.00000,203.65573
2017-07-23 15:44:20,0.03356,17595860.00000,203.65579
2017-07-23 15:44:25,0.03354,17595865.00000,203.65584
2017-07-23 15:44:30,0.03349,17595870.00000,203.65590
2017-07-23 15:44:35,0.03370,17595875.00000,203.65596
2017-07-23 15:44:40,0.03323,17595880.00000,203.65602
2017-07-23 15:44:45,0.03347,17595885.00000,203.65608
2017-07-23 15:44:50,0.03356,17595890.00000,203.65613
2017-07-23 15:44:55,0.03382,17595895.00000,203.65619
2017-07-23 15:45:00,0.03362,17595900.00000,203.65625
2017-07-23 15:45:05,0.03357,17595905.00000,203.65631
2017-07-23 15:45:10,0.03356,17595910.00000,203.65637
2017-07-23 15:45:15,0.03364,17595915.00000,203.65642
2017-07-23 15:45:20,0.03341,17595920.00000,203.65648
2017-07-23 15:45:25,0.03336,17595925.00000,203.65654
2017-07-23 15:45:30,0.03377,17595930.00000,203.65660
2017-07-23 15:45:35,0.03379,17595935.00000,203.65666
2017-07-23 15:45:40,0.03405,17595940.00000,203.65671
2017-07-23 15:45:45,0.03372,17595945.00000,203.65677
2017-07-23 15:45:50,0.03369,17595950.00000,203.65683
2017-07-23 15:45:55,0.03380,17595955.00000,203.65689
2017-07-23 15:46:00,0.03396,17595960.00000,203.65694
2017-07-23 15:46:05,0.03380,17595965.00000,203.65700
2017-07-23 15:46:10,0.03405,17595970.00000,203.65706
2017-07-23 15:46:15,0.03370,17595975.00000,203.65712
2017-07-23 15:46:20,0.03370,17595980.00000,203.65718
2017-07-23 15:46:25,0.03363,17595985.00000,203.65723
2017-07-23 15:46:30,0.03371,17595990.00000,203.65729
2017-07-23 15:46:35,0.03379,17595995.00000,203.65735
2017-07-23 15:46:40,0.03376,17596000.00000,203.65741
2017-07-23 15:46:45,0.03374,17596005.00000,203.65747
2017-07-23 15:46:50,0.03412,17596010.00000,203.65752
2017-07-23 15:46:55,0.03372,17596015.00000,203.65758
2017-07-23 15:47:00,0.03378,17596020.00000,203.65764
2017-07-23 15:47:05,0.03402,17596025.00000,203.65770
2017-07-23 15:47:10,0.03378,17596030.00000,203.65775
2017-07-23 15:47:15,0.03381,17596035.00000,203.65781
2017-07-23 15:47:20,0.03394,17596040.00000,203.65787
2017-07-23 15:47:25,0.03376,17596045.00000,203.65793
2017-07-23 15:47:30,0.03385,17596050.00000,203.65799
2017-07-23 15:47:35,0.03381,17596055.00000,203.65804
2017-07-23 15:47:40,0.03360,17596060.00000,203.65810
2017-07-23 15:47:45,0.03362,17596065.00000,203.65816
2017-07-23 15:47:50,0.03358,17596070.00000,203.65822
2017-07-23 15:47:55,0.03369,17596075.00000,203.65828
2017-07-23 15:48:00,0.03362,17596080.00000,203.65833
2017-07-23 15:48:05,0.03358,17596085.00000,203.65839
2017-07-23 15:48:10,0.03368,17596090.00000,203.65845
2017-07-23 15:48:15,0.03340,17596095.00000,203.65851
2017-07-23 15:48:20,0.03346,17596100.00000,203.65856
2017-07-23 15:48:25,0.03354,17596105.00000,203.65862
2017-07-23 15:48:30,0.03353,17596110.00000,203.65868
2017-07-23 15:48:35,0.03355,17596115.00000,203.65874
2017-07-23 15:48:40,0.03348,17596120.00000,203.65880
2017-07-23 15:48:45,0.03344,17596125.00000,203.65885
2017-07-23 15:48:50,0.03345,17596130.00000,203.65891
2017-07-23 15:48:55,0.03322,17596135.00000,203.65897
2017-07-23 15:49:00,0.03340,17596140.00000,203.65903
2017-07-23 15:49:05,0.03370,17596145.00000,203.65909
2017-07-23 15:49:10,0.03348,17596150.00000,203.65914
2017-07-23 15:49:15,0.03350,17596155.00000,203.65920
2017-07-23 15:49:20,0.03342,17596160.00000,203.65926
2017-07-23 15:49:25,0.03374,17596165.00000,203.65932
2017-07-23 15:49:30,0.03364,17596170.00000,203.65937
2017-07-23 15:49:35,0.03391,17596175.00000,203.65943
2017-07-23 15:49:40,0.03357,17596180.00000,203.65949
2017-07-23 15:49:45,0.03326,17596185.00000,203.65955
2017-07-23 15:49:50,0.03367,17596190.00000,203.65961
2017-07-23 15:49:55,0.03333,17596195.00000,203.65966
2017-07-23 15:50:00,0.03341,17596200.00000,203.65972
2017-07-23 15:50:05,0.03342,17596205.00000,203.65978
2017-07-23 15:50:10,0.03327,17596210.00000,203.65984
2017-07-23 15:50:15,0.03323,17596215.00000,203.65990
2017-07-23 15:50:20,0.03311,17596220.00000,203.65995
2017-07-23 15:50:25,0.03325,17596225.00000,203.66001
2017-07-23 15:50:30,0.03296,17596230.00000,203.66007
2017-07-23 15:50:35,0.03293,17596235.00000,203.66013
2017-07-23 15:50:40,0.03299,17596240.00000,203.66019
2017-07-23 15:50:45,0.03281,17596245.00000,203.66024
2017-07-23 15:50:50,0.03285,17596250.00000,203.66030
2017-07-23 15:50:55,0.03268,17596255.00000,203.66036
2017-07-23 15:51:00,0.03278,17596260.00000,203.66042
2017-07-23 15:51:05,0.03277,17596265.00000,203.66047
2017-07-23 15:51:10,0.03273,17596270.00000,203.66053
2017-07-23 15:51:15,0.03275,17596275.00000,203.66059
2017-07-23 15:51:20,0.03263,17596280.00000,203.66065
2017-07-23 15:51:25,0.03264,17596285.00000,203.66071
2017-07-23 15:51:30,0.03276,17596290.00000,203.66076
2017-07-23 15:51:35,0.03278,17596295.00000,203.66082
2017-07-23 15:51:40,0.03254,17596300.00000,203.66088
2017-07-23 15:51:45,0.03252,17596305.00000,203.66094
2017-07-23 15:51:50,0.03255,17596310.00000,203.66100
2017-07-23 15:51:55,0.03253,17596315.00000,203.66105
2017-07-23 15:52:00,0.03264,17596320.00000,203.66111
2017-07-23 15:52:05,0.03271,17596325.00000,203.66117
2017-07-23 15:52:10,0.03237,17596330.00000,203.66123
2017-07-23 15:52:15,0.03263,17596335.00000,203.66128
2017-07-23 15:52:20,0.03267,17596340.00000,203.66134
2017-07-23 15:52:25,0.03255,17596345.00000,203.66140
2017-07-23 15:52:30,0.03261,17596350.00000,203.66146
2017-07-23 15:52:35,0.03237,17596355.00000,203.66152
2017-07-23 15:52:40,0.03249,17596360.00000,203.66157
2017-07-23 15:52:45,0.03269,17596365.00000,203.66163
2017-07-23 15:52:50,0.03261,17596370.00000,203.66169
2017-07-23 15:52:55,0.03235,17596375.00000,203.66175
2017-07-23 15:53:00,0.03268,17596380.00000,203.66181
2017-07-23 15:53:05,0.03262,17596385.00000,203.66186
2017-07-23 15:53:10,0.03264,17596390.00000,203.66192
2017-07-23 15:53:15,0.03250,17596395.00000,203.66198
2017-07-23 15:53:20,0.03236,17596400.00000,203.66204
2017-07-23 15:53:25,0.03230,17596405.00000,203.66209
2017-07-23 15:53:30,0.03269,17596410.00000,203.66215
2017-07-23 15:53:35,0.03255,17596415.00000,203.66221
2017-07-23 15:53:40,0.03256,17596420.00000,203.66227
2017-07-23 15:53:45,0.03260,17596425.00000,203.66233
2017-07-23 15:53:50,0.03227,17596430.00000,203.66238
2017-07-23 15:53:55,0.03247,17596435.00000,203.66244
2017-07-23 15:54:00,0.03250,17596440.00000,203.66250
2017-07-23 15:54:05,0.03243,17596445.00000,203.66256
2017-07-23 15:54:10,0.03245,17596450.00000,203.66262
2017-07-23 15:54:15,0.03256,17596455.00000,203.66267
2017-07-23 15:54:20,0.03254,17596460.00000,203.66273
2017-07-23 15:54:25,0.03247,17596465.00000,203.66279
2017-07-23 15:54:30,0.03253,17596470.00000,203.66285
2017-07-23 15:54:35,0.03241,17596475.00000,203.66291
2017-07-23 15:54:40,0.03249,17596480.00000,203.66296
2017-07-23 15:54:45,0.03264,17596485.00000,203.66302
2017-07-23 15:54:50,0.03248,17596490.00000,203.66308
2017-07-23 15:54:55,0.03273,17596495.00000,203.66314
2017-07-23 15:55:00,0.03247,17596500.00000,203.66319
2017-07-23 15:55:05,0.03260,17596505.00000,203.66325
2017-07-23 15:55:10,0.03236,17596510.00000,203.66331
2017-07-23 15:55:15,0.03260,17596515.00000,203.66337
2017-07-23 15:55:20,0.03254,17596520.00000,203.66343
2017-07-23 15:55:25,0.03269,17596525.00000,203.66348
2017-07-23 15:55:30,0.03273,17596530.00000,203.66354
2017-07-23 15:55:35,0.03253,17596535.00000,203.66360
2017-07-23 15:55:40,0.03245,17596540.00000,203.66366
2017-07-23 15:55:45,0.03255,17596545.00000,203.66372
2017-07-23 15:55:50,0.03255,17596550.00000,203.66377
2017-07-23 15:55:55,0.03242,17596555.00000,203.66383
2017-07-23 15:56:00,0.03248,17596560.00000,203.66389
2017-07-23 15:56:05,0.03249,17596565.00000,203.66395
2017-07-23 15:56:10,0.03256,17596570.00000,203.66400
2017-07-23 15:56:15,0.03265,17596575.00000,203.66406
2017-07-23 15:56:20,0.03248,17596580.00000,203.66412
2017-07-23 15:56:25,0.03261,17596585.00000,203.66418
2017-07-23 15:56:30,0.03257,17596590.00000,203.66424
2017-07-23 15:56:35,0.03247,17596595.00000,203.66429
2017-07-23 15:56:40,0.03271,17596600.00000,203.66435
2017-07-23 15:56:45,0.03266,17596605.00000,203.66441
2017-07-23 15:56:50,0.03261,17596610.00000,203.66447
2017-07-23 15:56:55,0.03263,17596615.00000,203.66453
2017-07-23 15:57:00,0.03258,17596620.00000,203.66458
2017-07-23 15:57:05,0.03251,17596625.00000,203.66464
2017-07-23 15:57:10,0.03270,17596630.00000,203.66470
2017-07-23 15:57:15,0.03242,17596635.00000,203.66476
2017-07-23 15:57:20,0.03263,17596640.00000,203.66481
2017-07-23 15:57:25,0.03255,17596645.00000,203.66487
2017-07-23 15:57:30,0.03245,17596650.00000,203.66493
2017-07-23 15:57:35,0.03261,17596655.00000,203.66499
2017-07-23 15:57:40,0.03236,17596660.00000,203.66505
2017-07-23 15:57:45,0.03281,17596665.00000,203.66510
2017-07-23 15:57:50,0.03235,17596670.00000,203.66516
