Date,melt_rate,melt_mmperh_smooth_6h,Qm3s,SOY,DOY
2018-07-08 14:45:00,2.2173420000000004,2.0784416923076927,0.4618759316239317,16296300.000000002,188.61458333333337
2018-07-08 15:00:00,2.0186920000000006,2.063502428571429,0.4585560952380954,16297200.000000002,188.62500000000003
2018-07-08 15:15:00,2.1789920000000005,2.0479984000000004,0.45511075555555563,16298100.000000002,188.6354166666667
2018-07-08 15:30:00,1.9404080000000001,2.031841750000001,0.451520388888889,16299000.000000002,188.64583333333337
2018-07-08 15:45:00,2.1233420000000005,2.021380941176471,0.44919576470588246,16299900.000000002,188.65625000000003
2018-07-08 16:00:00,2.1797580000000005,2.009829666666667,0.44662881481481487,16300800.000000002,188.6666666666667
2018-07-08 16:15:00,2.2595080000000003,1.9577224210526323,0.4350494269005849,16301700.000000002,188.67708333333337
2018-07-08 16:30:00,2.1022920000000003,1.9716567000000005,0.4381459333333334,16302600.000000002,188.68750000000003
2018-07-08 16:45:00,2.206958,1.977039333333334,0.4393420740740742,16303500.000000002,188.6979166666667
2018-07-08 17:00:00,2.158808,1.9357720000000007,0.4301715555555557,16304400.000000002,188.70833333333337
2018-07-08 17:15:00,2.0340920000000002,1.8902424347826094,0.4200538743961354,16305300.000000002,188.71875000000003
2018-07-08 17:30:00,1.601158,1.841219500000001,0.40915988888888916,16306200.000000002,188.7291666666667
2018-07-08 17:45:00,1.9983920000000004,1.7914840833333339,0.39810757407407416,16307100.000000002,188.73958333333337
2018-07-08 18:00:00,1.8692920000000004,1.7545632500000006,0.3899029444444446,16308000.000000002,188.75000000000003
2018-07-08 18:15:00,1.8309420000000005,1.697761833333334,0.3772804074074076,16308900.000000002,188.7604166666667
2018-07-08 18:30:00,1.7894920000000005,1.6440611666666676,0.3653469259259261,16309800.000000002,188.77083333333337
2018-07-08 18:45:00,1.854008,1.586755583333334,0.352612351851852,16310700.000000002,188.78125000000003
2018-07-08 19:00:00,1.8134580000000002,1.5196924166666674,0.3377094259259261,16311600.000000002,188.7916666666667
2018-07-08 19:15:00,1.0197920000000003,1.443475083333334,0.32077224074074095,16312500.000000002,188.80208333333337
2018-07-08 19:30:00,2.236408,1.3716855000000008,0.3048190000000002,16313400.000000002,188.81250000000003
2018-07-08 19:45:00,2.0846920000000004,1.2925313333333341,0.28722918518518537,16314300.000000002,188.8229166666667
2018-07-08 20:00:00,1.069158,1.2170660833333342,0.2704591296296298,16315200.000000002,188.83333333333337
2018-07-08 20:15:00,0.8885920000000003,1.146909833333334,0.25486885185185204,16316100.000000002,188.84375000000003
2018-07-08 20:30:00,0.7136920000000001,1.0940306666666675,0.24311792592592613,16317000.000000002,188.8541666666667
2018-07-08 20:45:00,1.0236920000000003,1.0276459166666674,0.2283657592592594,16317900.000000002,188.86458333333337
2018-07-08 21:00:00,1.1325920000000003,0.9739424166666674,0.21643164814814833,16318800.000000002,188.87500000000003
2018-07-08 21:15:00,0.8157580000000002,0.9177951666666674,0.20395448148148163,16319700.000000002,188.8854166666667
2018-07-08 21:30:00,0.6515920000000001,0.8538479166666674,0.18974398148148164,16320600.000000002,188.89583333333337
2018-07-08 21:45:00,0.7480080000000001,0.7838743333333339,0.17419429629629643,16321500.000000002,188.90625000000003
2018-07-08 22:00:00,0.5702420000000001,0.7117160000000006,0.15815911111111128,16322400.000000002,188.9166666666667
2018-07-08 22:15:00,0.43029200000000006,0.6720097500000007,0.14933550000000018,16323300.000000002,188.92708333333337
2018-07-08 22:30:00,0.37934200000000007,0.582084083333334,0.12935201851851863,16324200.000000002,188.93750000000003
2018-07-08 22:45:00,0.30725800000000003,0.498715333333334,0.11082562962962977,16325100.000000002,188.9479166666667
2018-07-08 23:00:00,0.34764200000000006,0.45781325000000067,0.10173627777777793,16326000.000000002,188.95833333333337
