"Date Time, GMT+00:00",rain,wind_speed,gust_speed,air_temp,relative_humidity,reflected_solar_radiation,incoming_solar_radiation,wind_direction,incoming_solar_radiation_corrected
2017-09-03 12:30:00,0.0,5.03,7.05,-3.627,85.3,195.6,220.6,130.6,220.6
2017-09-03 12:45:00,0.0,5.03,7.05,-3.36,84.7,216.9,244.4,122.1,244.4
2017-09-03 13:00:00,0.0,5.54,7.05,-3.36,84.9,234.4,264.4,117.9,264.4
2017-09-03 13:15:00,0.0,5.54,7.05,-3.627,83.5,241.9,273.1,112.3,271.9
2017-09-03 13:30:00,0.0,6.04,7.55,-3.687,84.5,239.4,271.9,113.7,273.1
2017-09-03 13:45:00,0.0,6.04,7.55,-3.568,83.9,244.4,278.1,115.1,278.1
2017-09-03 14:00:00,0.0,6.04,8.05,-3.747,83.2,250.6,284.4,113.7,284.4
2017-09-03 14:15:00,0.0,6.04,7.55,-4.046,82.4,254.4,288.1,110.9,288.1
2017-09-03 14:30:00,0.0,6.04,7.55,-4.0760000000000005,82.6,255.6,290.6,112.3,290.6
2017-09-03 14:45:00,0.0,6.04,7.55,-3.986,82.7,258.1,291.9,112.3,291.9
2017-09-03 15:00:00,0.0,5.03,6.54,-3.7769999999999997,81.4,259.4,293.1,112.3,291.9
2017-09-03 15:15:00,0.0,5.03,6.54,-3.508,81.0,264.4,299.4,115.1,291.9
2017-09-03 15:30:00,0.0,5.03,7.05,-3.39,80.8,266.9,303.1,117.9,291.9
2017-09-03 15:45:00,0.0,5.03,6.54,-3.153,80.4,266.9,301.9,122.1,291.9
2017-09-03 16:00:00,0.0,5.03,6.54,-3.39,79.8,255.6,288.1,124.9,291.9
2017-09-03 16:15:00,0.0,5.03,6.54,-3.4789999999999996,80.3,250.6,281.9,126.4,288.1
2017-09-03 16:30:00,0.0,5.03,6.54,-3.568,82.7,239.4,270.6,124.9,281.9
2017-09-03 16:45:00,0.0,5.54,7.55,-3.508,81.9,236.9,266.9,120.7,274.4
2017-09-03 17:00:00,0.0,5.54,6.54,-3.657,83.9,241.9,274.4,122.1,270.6
2017-09-03 17:15:00,0.0,5.54,7.55,-3.747,84.6,238.1,269.4,124.9,269.4
2017-09-03 17:30:00,0.0,5.54,7.55,-3.8960000000000004,85.5,231.9,260.6,124.9,266.9
2017-09-03 17:45:00,0.0,6.04,8.05,-4.348,85.5,225.6,253.1,124.9,260.6
2017-09-03 18:00:00,0.0,6.04,7.55,-4.197,84.0,229.4,254.4,123.5,254.4
2017-09-03 18:15:00,0.0,6.04,7.55,-4.3180000000000005,84.5,188.1,205.6,123.5,253.1
2017-09-03 18:30:00,0.0,5.54,7.55,-4.439,84.8,180.6,195.6,117.9,223.1
2017-09-03 18:45:00,0.0,5.54,7.05,-4.3180000000000005,84.0,206.9,223.1,112.3,223.1
2017-09-03 19:00:00,0.0,5.54,7.05,-3.866,82.9,200.6,223.1,113.7,221.9
2017-09-03 19:15:00,0.0,5.54,7.05,-3.8960000000000004,82.3,168.1,184.4,116.5,205.6
2017-09-03 19:30:00,0.0,5.54,7.05,-4.0760000000000005,83.1,135.6,146.9,120.7,195.6
2017-09-03 19:45:00,0.0,5.03,6.54,-4.3180000000000005,81.6,174.4,180.6,122.1,190.6
2017-09-03 20:00:00,0.0,5.03,6.04,-4.227,79.9,228.1,221.9,116.5,184.4
2017-09-03 20:15:00,0.0,5.03,6.54,-4.378,80.2,193.1,190.6,112.3,180.6
2017-09-03 20:30:00,0.0,4.53,6.04,-4.468999999999999,79.3,169.4,164.4,108.1,164.4
2017-09-03 20:45:00,0.0,4.53,5.54,-4.651,79.2,144.4,139.4,108.1,146.9
2017-09-03 21:00:00,0.0,4.53,6.04,-5.357,80.3,116.9,113.1,110.9,139.4
2017-09-03 21:15:00,0.0,4.53,5.54,-6.231,80.2,94.4,85.6,115.1,113.1
2017-09-03 21:30:00,0.0,4.53,6.04,-7.026,79.9,73.1,63.1,123.5,85.6
2017-09-03 21:45:00,0.0,4.03,5.54,-7.7379999999999995,80.5,53.1,43.1,126.4,63.1
2017-09-03 22:00:00,0.0,3.52,4.53,-8.73,82.3,13.1,13.1,127.8,43.1
2017-09-03 22:15:00,0.0,4.53,5.54,-8.331,81.9,9.4,9.4,116.5,13.1
2017-09-03 22:30:00,0.0,4.53,6.04,-9.919,85.0,5.6,6.9,103.9,9.4
2017-09-03 22:45:00,0.0,5.03,6.54,-9.472999999999999,84.3,3.1,3.1,101.1,6.9
2017-09-03 23:00:00,0.0,5.03,6.54,-10.127,85.0,0.6,0.6,96.9,3.1
2017-09-03 23:15:00,0.0,5.03,6.54,-9.542,84.1,0.6,0.6,96.9,0.6
2017-09-03 23:30:00,0.0,5.03,6.54,-9.202,84.6,0.6,0.6,98.3,0.6
2017-09-03 23:45:00,0.0,5.54,6.54,-7.7379999999999995,84.0,0.6,0.6,103.9,0.6
2017-09-04 00:00:00,0.0,5.54,7.05,-7.155,83.4,0.6,0.6,110.9,0.6
2017-09-04 00:15:00,0.0,5.03,6.54,-6.898,84.0,0.6,0.6,112.3,0.6
2017-09-04 00:30:00,0.0,5.03,6.04,-7.478,83.3,0.6,0.6,115.1,0.6
2017-09-04 00:45:00,0.0,4.53,6.04,-8.165,84.5,0.6,0.6,112.3,0.6
2017-09-04 01:00:00,0.0,4.53,6.04,-7.803999999999999,85.7,0.6,0.6,110.9,0.6
2017-09-04 01:15:00,0.0,4.53,6.04,-7.803999999999999,86.7,0.6,0.6,106.7,0.6
2017-09-04 01:30:00,0.0,5.03,6.54,-8.363999999999999,87.1,0.6,0.6,96.9,0.6
2017-09-04 01:45:00,0.0,5.54,7.05,-8.033,86.2,0.6,0.6,96.9,0.6
2017-09-04 02:00:00,0.0,6.04,8.05,-9.134,87.3,0.6,0.6,96.9,0.6
2017-09-04 02:15:00,0.0,6.54,8.56,-10.370999999999999,86.3,0.6,0.6,95.5,0.6
2017-09-04 02:30:00,0.0,7.05,9.06,-10.969000000000001,85.8,0.6,0.6,95.5,0.6
2017-09-04 02:45:00,0.0,7.05,8.56,-10.969000000000001,85.8,0.6,0.6,95.5,0.6
2017-09-04 03:00:00,0.0,7.05,8.56,-10.898,85.9,0.6,0.6,98.3,0.6
2017-09-04 03:15:00,0.0,6.04,7.55,-10.757,86.4,0.6,0.6,101.1,0.6
2017-09-04 03:30:00,0.0,6.04,7.05,-9.713,86.5,0.6,0.6,102.5,0.6
2017-09-04 03:45:00,0.0,6.04,7.55,-9.713,84.7,0.6,0.6,106.7,0.6
2017-09-04 04:00:00,0.0,6.54,8.05,-10.127,84.9,0.6,0.6,103.9,0.6
2017-09-04 04:15:00,0.0,6.54,8.56,-10.265999999999998,85.6,0.6,0.6,105.3,0.6
2017-09-04 04:30:00,0.0,6.04,7.55,-10.058,85.3,0.6,0.6,102.5,0.6
2017-09-04 04:45:00,0.0,6.54,8.05,-9.542,84.9,0.6,0.6,108.1,0.6
2017-09-04 05:00:00,0.0,6.54,8.56,-8.932,85.2,0.6,0.6,109.5,0.6
2017-09-04 05:15:00,0.0,6.54,8.05,-8.965,85.4,0.6,0.6,105.3,0.6
2017-09-04 05:30:00,0.0,6.54,8.05,-8.53,84.9,0.6,0.6,106.7,0.6
2017-09-04 05:45:00,0.0,6.54,8.56,-8.363999999999999,85.0,0.6,0.6,109.5,0.6
2017-09-04 06:00:00,0.0,6.54,8.56,-8.231,85.4,0.6,0.6,112.3,0.6
2017-09-04 06:15:00,0.0,6.54,8.56,-8.066,85.6,0.6,0.6,113.7,0.6
2017-09-04 06:30:00,0.0,6.54,9.06,-8.099,84.3,0.6,0.6,103.9,0.6
2017-09-04 06:45:00,0.0,6.54,8.56,-9.033,85.1,0.6,0.6,105.3,0.6
2017-09-04 07:00:00,0.0,7.05,9.06,-8.463,84.9,0.6,0.6,106.7,0.6
2017-09-04 07:15:00,0.0,6.54,8.05,-8.264,84.8,0.6,0.6,108.1,0.6
2017-09-04 07:30:00,0.0,6.54,8.56,-8.463,85.5,0.6,0.6,106.7,0.6
2017-09-04 07:45:00,0.0,6.54,9.06,-8.463,84.7,4.4,4.4,110.9,4.4
2017-09-04 08:00:00,0.0,6.54,8.56,-8.663,84.4,8.1,9.4,102.5,9.4
2017-09-04 08:15:00,0.0,7.05,9.06,-8.999,82.8,19.4,24.4,105.3,24.4
2017-09-04 08:30:00,0.0,7.55,9.56,-9.439,82.4,36.9,46.9,103.9,46.9
2017-09-04 08:45:00,0.0,7.55,10.57,-9.644,82.0,60.6,78.1,101.1,78.1
2017-09-04 09:00:00,0.0,8.05,10.07,-9.235,81.4,85.6,110.6,106.7,101.9
2017-09-04 09:15:00,0.0,7.55,10.57,-10.757,80.8,73.1,101.9,105.3,106.9
2017-09-04 09:30:00,0.0,7.55,10.07,-11.975999999999999,82.6,78.1,106.9,99.7,110.6
2017-09-04 09:45:00,0.0,8.05,10.07,-13.239,83.8,85.6,113.1,96.9,113.1
2017-09-04 10:00:00,0.0,9.06,11.58,-13.543,84.8,114.4,145.6,95.5,145.6
2017-09-04 10:15:00,0.0,9.06,11.58,-13.277000000000001,85.1,136.9,170.6,95.5,170.6
2017-09-04 10:30:00,0.0,8.56,10.57,-13.239,84.3,156.9,190.6,96.9,170.6
2017-09-04 10:45:00,0.0,9.06,11.58,-13.39,83.6,175.6,210.6,95.5,190.6
2017-09-04 11:00:00,0.0,9.06,12.08,-13.965,83.3,193.1,230.6,95.5,210.6
2017-09-04 11:15:00,0.0,9.06,12.08,-13.811,83.2,211.9,240.6,94.1,210.6
2017-09-04 11:30:00,0.0,9.06,11.58,-13.581,82.5,228.1,43.1,94.1,210.6
2017-09-04 11:45:00,0.0,8.56,11.58,-13.013,81.2,245.6,274.4,99.7,210.6
2017-09-04 12:00:00,0.0,9.06,12.08,-12.863,79.7,263.1,305.6,101.1,210.6
2017-09-04 12:15:00,0.0,9.06,11.58,-12.491,79.5,279.4,45.6,99.7,230.6
2017-09-04 12:30:00,0.0,8.56,11.58,-12.085999999999999,78.5,300.6,46.9,99.7,240.6
2017-09-04 12:45:00,0.0,8.05,10.57,-11.94,78.3,313.1,46.9,96.9,274.4
2017-09-04 13:00:00,0.0,8.05,10.57,-11.360999999999999,77.7,325.6,49.4,96.9,305.6
2017-09-04 13:15:00,0.0,8.05,10.07,-11.433,78.1,335.6,379.4,94.1,379.4
2017-09-04 13:30:00,0.0,8.05,10.07,-10.969000000000001,77.1,344.4,389.4,94.1,379.4
2017-09-04 13:45:00,0.0,7.55,10.07,-10.686,76.9,354.4,399.4,95.5,389.4
2017-09-04 14:00:00,0.0,7.05,9.56,-10.023,75.7,363.1,408.1,98.3,399.4
2017-09-04 14:15:00,0.0,7.55,9.56,-10.023,75.5,369.4,415.6,96.9,408.1
2017-09-04 14:30:00,0.0,7.05,9.06,-9.61,74.5,375.6,53.1,99.7,415.6
2017-09-04 14:45:00,0.0,7.05,9.06,-9.576,73.9,381.9,421.9,99.7,419.4
2017-09-04 15:00:00,0.0,7.05,8.56,-9.235,73.3,383.1,423.1,98.3,419.4
2017-09-04 15:15:00,0.0,7.05,9.06,-9.202,73.0,386.9,424.4,98.3,419.4
2017-09-04 15:30:00,0.0,7.05,9.06,-9.269,73.6,388.1,423.1,98.3,419.4
2017-09-04 15:45:00,0.0,7.55,10.07,-9.576,74.7,386.9,419.4,95.5,419.4
2017-09-04 16:00:00,0.0,7.55,10.57,-9.713,74.8,384.4,418.1,92.7,419.4
2017-09-04 16:15:00,0.0,8.05,10.57,-9.576,74.4,381.9,410.6,92.7,418.1
2017-09-04 16:30:00,0.0,7.55,10.07,-9.235,73.2,376.9,405.6,95.5,410.6
2017-09-04 16:45:00,0.0,7.55,10.07,-9.134,73.8,371.9,395.6,95.5,405.6
2017-09-04 17:00:00,0.0,7.55,9.56,-9.1,73.9,363.1,388.1,96.9,395.6
2017-09-04 17:15:00,0.0,7.05,9.56,-8.898,73.4,354.4,375.6,96.9,388.1
2017-09-04 17:30:00,0.0,7.05,9.56,-8.898,73.9,345.6,365.6,96.9,375.6
2017-09-04 17:45:00,0.0,7.05,9.06,-8.898,74.0,333.1,351.9,96.9,365.6
2017-09-04 18:00:00,0.0,7.05,8.56,-8.932,73.8,320.6,336.9,95.5,351.9
2017-09-04 18:15:00,0.0,6.54,9.06,-8.999,74.9,308.1,321.9,94.1,336.9
2017-09-04 18:30:00,0.0,6.54,8.05,-8.999,75.0,295.6,309.4,92.7,321.9
2017-09-04 18:45:00,0.0,6.04,7.55,-9.168,76.2,279.4,290.6,91.3,309.4
2017-09-04 19:00:00,0.0,6.04,8.05,-9.472999999999999,76.7,261.9,270.6,88.4,290.6
2017-09-04 19:15:00,0.0,6.04,7.55,-9.337,75.8,243.1,249.4,88.4,270.6
2017-09-04 19:30:00,0.0,6.04,8.05,-9.472999999999999,76.4,225.6,229.4,88.4,249.4
2017-09-04 19:45:00,0.0,6.04,8.05,-9.816,77.5,206.9,209.4,85.6,229.4
2017-09-04 20:00:00,0.0,6.04,8.56,-9.988999999999999,77.5,188.1,190.6,85.6,209.4
2017-09-04 20:15:00,0.0,6.04,8.05,-10.127,78.2,166.9,168.1,82.8,190.6
2017-09-04 20:30:00,0.0,6.04,8.56,-10.405999999999999,78.8,148.1,148.1,84.2,168.1
2017-09-04 20:45:00,0.0,6.04,9.06,-10.651,78.9,128.1,129.4,84.2,148.1
2017-09-04 21:00:00,0.0,6.54,9.06,-10.898,78.7,108.1,105.6,87.0,129.4
2017-09-04 21:15:00,0.0,6.04,8.56,-10.898,78.8,90.6,85.6,81.4,105.6
2017-09-04 21:30:00,0.0,6.54,9.56,-11.110999999999999,79.2,68.1,60.6,94.1,85.6
2017-09-04 21:45:00,0.0,7.05,9.06,-11.758,80.2,49.4,41.9,94.1,60.6
2017-09-04 22:00:00,0.0,7.05,8.56,-12.085999999999999,81.0,34.4,26.9,89.9,41.9
2017-09-04 22:15:00,0.0,7.05,8.56,-12.38,81.2,19.4,14.4,92.7,26.9
2017-09-04 22:30:00,0.0,7.55,9.06,-12.639000000000001,81.6,8.1,8.1,94.1,14.4
2017-09-04 22:45:00,0.0,7.55,10.07,-12.937999999999999,82.0,3.1,3.1,95.5,8.1
2017-09-04 23:00:00,0.0,8.05,10.57,-13.126,82.1,0.6,0.6,94.1,3.1
2017-09-04 23:15:00,0.0,7.55,10.07,-13.39,82.0,0.6,0.6,94.1,0.6
2017-09-04 23:30:00,0.0,7.55,9.56,-13.352,82.0,0.6,0.6,96.9,0.6
2017-09-04 23:45:00,0.0,7.05,9.56,-13.772,82.2,0.6,0.6,94.1,0.6
2017-09-05 00:00:00,0.0,7.05,9.06,-13.772,82.3,0.6,0.6,94.1,0.6
2017-09-05 00:15:00,0.0,7.55,9.06,-13.965,82.5,0.6,0.6,94.1,0.6
2017-09-05 00:30:00,0.0,7.05,9.06,-13.888,82.6,0.6,0.6,92.7,0.6
2017-09-05 00:45:00,0.0,7.05,9.06,-13.925999999999998,82.6,0.6,0.6,95.5,0.6
2017-09-05 01:00:00,0.0,7.55,9.56,-13.888,82.8,0.6,0.6,94.1,0.6
2017-09-05 01:15:00,0.0,8.05,10.07,-13.925999999999998,82.8,0.6,0.6,94.1,0.6
2017-09-05 01:30:00,0.0,8.05,10.57,-13.811,82.6,0.6,0.6,96.9,0.6
2017-09-05 01:45:00,0.0,8.05,10.07,-13.888,83.1,0.6,0.6,95.5,0.6
2017-09-05 02:00:00,0.0,8.05,10.07,-13.619000000000002,82.8,0.6,0.6,96.9,0.6
2017-09-05 02:15:00,0.0,8.05,10.07,-13.772,83.0,0.6,0.6,96.9,0.6
2017-09-05 02:30:00,0.0,8.05,10.07,-14.081,83.0,0.6,0.6,95.5,0.6
2017-09-05 02:45:00,0.0,8.56,11.07,-14.392000000000001,83.1,0.6,0.6,94.1,0.6
2017-09-05 03:00:00,0.0,9.06,11.07,-14.353,83.5,0.6,0.6,94.1,0.6
2017-09-05 03:15:00,0.0,9.06,11.07,-14.314,83.4,0.6,0.6,94.1,0.6
2017-09-05 03:30:00,0.0,9.06,11.07,-14.275,83.4,0.6,0.6,94.1,0.6
2017-09-05 03:45:00,0.0,9.06,11.07,-14.159,83.3,0.6,0.6,95.5,0.6
2017-09-05 04:00:00,0.0,9.06,11.07,-14.081,83.3,0.6,0.6,94.1,0.6
2017-09-05 04:15:00,0.0,9.06,11.58,-14.12,83.6,0.6,0.6,95.5,0.6
2017-09-05 04:30:00,0.0,9.06,11.07,-14.081,83.6,0.6,0.6,95.5,0.6
2017-09-05 04:45:00,0.0,9.06,12.08,-14.12,83.4,0.6,0.6,96.9,0.6
2017-09-05 05:00:00,0.0,9.06,11.58,-14.275,83.5,0.6,0.6,96.9,0.6
2017-09-05 05:15:00,0.0,9.06,11.58,-14.314,82.9,0.6,0.6,96.9,0.6
2017-09-05 05:30:00,0.0,9.06,11.58,-14.353,82.7,0.6,0.6,96.9,0.6
2017-09-05 05:45:00,0.0,9.06,11.58,-14.51,82.7,0.6,0.6,96.9,0.6
2017-09-05 06:00:00,0.0,8.56,11.07,-14.392000000000001,82.1,0.6,0.6,98.3,0.6
2017-09-05 06:15:00,0.0,8.05,11.07,-14.159,81.8,0.6,0.6,98.3,0.6
2017-09-05 06:30:00,0.0,8.56,10.57,-14.353,81.4,0.6,0.6,95.5,0.6
2017-09-05 06:45:00,0.0,8.56,10.57,-14.432,81.5,0.6,0.6,95.5,0.6
2017-09-05 07:00:00,0.0,8.56,10.57,-14.392000000000001,81.1,0.6,0.6,95.5,0.6
2017-09-05 07:15:00,0.0,8.56,11.58,-14.353,80.9,0.6,0.6,95.5,0.6
2017-09-05 07:30:00,0.0,9.06,11.07,-14.081,80.3,0.6,0.6,95.5,0.6
2017-09-05 07:45:00,0.0,8.56,10.57,-14.004000000000001,79.7,1.9,1.9,95.5,1.9
2017-09-05 08:00:00,0.0,9.06,11.07,-14.353,80.1,4.4,5.6,94.1,5.6
2017-09-05 08:15:00,0.0,9.06,11.58,-14.314,79.6,10.6,13.1,94.1,13.1
2017-09-05 08:30:00,0.0,9.06,11.07,-14.314,79.5,18.1,24.4,94.1,24.4
2017-09-05 08:45:00,0.0,8.56,11.07,-14.159,79.6,26.9,36.9,92.7,36.9
2017-09-05 09:00:00,0.0,9.06,11.07,-14.004000000000001,78.8,39.4,54.4,92.7,54.4
2017-09-05 09:15:00,0.0,9.06,11.58,-14.51,80.2,53.1,76.9,91.3,76.9
2017-09-05 09:30:00,0.0,9.06,11.07,-14.392000000000001,80.3,71.9,101.9,89.9,101.9
2017-09-05 09:45:00,0.0,9.06,11.58,-14.004000000000001,79.4,93.1,125.6,92.7,125.6
2017-09-05 10:00:00,0.0,9.06,11.58,-13.657,79.0,110.6,145.6,94.1,145.6
2017-09-05 10:15:00,0.0,9.06,12.08,-13.657,78.6,131.9,169.4,96.9,169.4
2017-09-05 10:30:00,0.0,9.56,11.58,-13.581,79.4,149.4,188.1,95.5,169.4
2017-09-05 10:45:00,0.0,9.56,11.58,-13.277000000000001,78.5,169.4,210.6,96.9,188.1
2017-09-05 11:00:00,0.0,9.06,11.58,-13.088,78.1,186.9,229.4,98.3,204.4
2017-09-05 11:15:00,0.0,8.56,11.07,-12.863,77.5,203.1,204.4,96.9,204.4
2017-09-05 11:30:00,0.0,8.56,11.07,-12.565,77.5,221.9,44.4,95.5,204.4
2017-09-05 11:45:00,0.0,8.56,11.07,-12.123,76.4,238.1,283.1,96.9,204.4
2017-09-05 12:00:00,0.0,8.56,11.58,-11.722000000000001,75.7,253.1,301.9,96.9,204.4
2017-09-05 12:15:00,0.0,8.05,11.07,-11.360999999999999,75.5,269.4,53.1,96.9,204.4
2017-09-05 12:30:00,0.0,8.05,10.07,-10.792,74.2,285.6,50.6,98.3,204.4
2017-09-05 12:45:00,0.0,7.55,10.07,-10.581,74.1,296.9,51.9,98.3,283.1
2017-09-05 13:00:00,0.0,7.55,10.07,-10.127,73.6,311.9,53.1,96.9,301.9
2017-09-05 13:15:00,0.0,7.55,9.56,-9.644,73.0,323.1,374.4,99.7,374.4
2017-09-05 13:30:00,0.0,7.05,9.56,-9.644,73.8,335.6,388.1,98.3,374.4
2017-09-05 13:45:00,0.0,7.05,10.07,-9.542,72.0,346.9,399.4,95.5,388.1
2017-09-05 14:00:00,0.0,7.55,9.56,-8.965,72.0,355.6,408.1,96.9,399.4
2017-09-05 14:15:00,0.0,7.55,9.56,-8.73,71.8,361.9,413.1,96.9,408.1
2017-09-05 14:30:00,0.0,7.55,9.06,-8.363999999999999,71.6,369.4,54.4,99.7,413.1
2017-09-05 14:45:00,0.0,7.55,9.56,-8.331,72.1,373.1,423.1,101.1,423.1
2017-09-05 15:00:00,0.0,7.05,9.06,-8.0,71.9,378.1,425.6,102.5,423.1
2017-09-05 15:15:00,0.0,7.05,9.06,-7.771,71.8,380.6,426.9,103.9,423.1
2017-09-05 15:30:00,0.0,7.05,9.56,-7.7379999999999995,72.2,379.4,425.6,102.5,423.1
2017-09-05 15:45:00,0.0,7.55,9.56,-7.478,72.0,380.6,424.4,103.9,423.1
2017-09-05 16:00:00,0.0,7.05,9.06,-7.187,71.6,379.4,419.4,102.5,423.1
2017-09-05 16:15:00,0.0,7.05,9.06,-7.058,71.4,375.6,413.1,105.3,419.4
2017-09-05 16:30:00,0.0,7.55,10.07,-7.026,71.8,366.9,401.9,106.7,413.1
2017-09-05 16:45:00,0.0,7.55,9.56,-6.962000000000001,71.7,361.9,394.4,105.3,401.9
2017-09-05 17:00:00,0.0,7.05,9.56,-6.7379999999999995,71.2,356.9,388.1,109.5,394.4
2017-09-05 17:15:00,0.0,7.05,9.06,-6.7379999999999995,71.7,349.4,379.4,108.1,388.1
2017-09-05 17:30:00,0.0,7.05,9.06,-6.42,70.3,340.6,366.9,105.3,379.4
2017-09-05 17:45:00,0.0,6.54,9.56,-6.388,70.4,328.1,353.1,108.1,366.9
2017-09-05 18:00:00,0.0,7.05,9.56,-6.357,70.6,316.9,338.1,109.5,353.1
2017-09-05 18:15:00,0.0,7.05,9.06,-6.61,71.8,301.9,323.1,110.9,338.1
2017-09-05 18:30:00,0.0,7.05,9.06,-6.515,71.5,288.1,306.9,109.5,323.1
2017-09-05 18:45:00,0.0,7.05,8.56,-6.579,71.5,274.4,290.6,110.9,306.9
2017-09-05 19:00:00,0.0,6.54,8.56,-6.61,71.4,259.4,273.1,109.5,290.6
2017-09-05 19:15:00,0.0,6.54,8.05,-6.8660000000000005,71.7,241.9,253.1,106.7,273.1
2017-09-05 19:30:00,0.0,6.54,8.56,-6.994,71.7,224.4,233.1,106.7,253.1
2017-09-05 19:45:00,0.0,6.04,8.05,-7.381,72.7,204.4,210.6,103.9,233.1
2017-09-05 20:00:00,0.0,6.54,8.05,-7.64,72.9,184.4,188.1,103.9,210.6
2017-09-05 20:15:00,0.0,6.54,8.56,-8.099,73.5,164.4,166.9,102.5,188.1
2017-09-05 20:30:00,0.0,7.05,8.56,-8.264,73.2,144.4,146.9,103.9,166.9
2017-09-05 20:45:00,0.0,7.05,9.06,-8.697000000000001,73.9,124.4,126.9,102.5,146.9
2017-09-05 21:00:00,0.0,7.55,9.56,-8.965,74.3,103.1,101.9,101.1,126.9
2017-09-05 21:15:00,0.0,7.05,9.06,-9.302999999999999,74.5,83.1,76.9,102.5,101.9
2017-09-05 21:30:00,0.0,7.55,9.56,-9.508,74.5,64.4,54.4,103.9,76.9
2017-09-05 21:45:00,0.0,7.05,9.06,-9.919,75.1,45.6,35.6,102.5,54.4
2017-09-05 22:00:00,0.0,7.55,9.56,-10.265999999999998,75.6,30.6,21.9,102.5,35.6
2017-09-05 22:15:00,0.0,7.55,9.56,-10.757,76.0,18.1,11.9,102.5,21.9
2017-09-05 22:30:00,0.0,8.05,10.07,-11.005,76.4,8.1,6.9,101.1,11.9
2017-09-05 22:45:00,0.0,8.05,10.57,-11.147,76.1,3.1,3.1,99.7,6.9
2017-09-05 23:00:00,0.0,8.05,10.07,-11.218,76.2,0.6,0.6,98.3,3.1
2017-09-05 23:15:00,0.0,8.05,9.56,-11.360999999999999,75.6,0.6,0.6,96.9,0.6
2017-09-05 23:30:00,0.0,7.55,9.56,-11.325999999999999,74.9,0.6,0.6,98.3,0.6
2017-09-05 23:45:00,0.0,7.55,9.06,-11.325999999999999,74.8,0.6,0.6,98.3,0.6
2017-09-06 00:00:00,0.0,7.55,9.06,-11.397,74.4,0.6,0.6,98.3,0.6
2017-09-06 00:15:00,0.0,7.55,9.56,-11.505,74.3,0.6,0.6,98.3,0.6
2017-09-06 00:30:00,0.0,7.55,9.06,-11.722000000000001,74.6,0.6,0.6,95.5,0.6
2017-09-06 00:45:00,0.0,7.55,9.56,-12.049000000000001,75.2,0.6,0.6,95.5,0.6
2017-09-06 01:00:00,0.0,8.05,10.57,-12.013,74.7,0.6,0.6,95.5,0.6
2017-09-06 01:15:00,0.0,8.05,9.56,-12.123,74.8,0.6,0.6,95.5,0.6
2017-09-06 01:30:00,0.0,8.56,10.07,-12.306,75.7,0.6,0.6,94.1,0.6
2017-09-06 01:45:00,0.0,8.56,10.57,-12.306,75.7,0.6,0.6,94.1,0.6
2017-09-06 02:00:00,0.0,9.06,11.07,-12.232999999999999,75.7,0.6,0.6,94.1,0.6
2017-09-06 02:15:00,0.0,9.06,11.07,-12.085999999999999,75.0,0.6,0.6,94.1,0.6
2017-09-06 02:30:00,0.0,9.06,11.07,-12.159,75.2,0.6,0.6,95.5,0.6
2017-09-06 02:45:00,0.0,9.06,11.07,-12.306,75.4,0.6,0.6,95.5,0.6
2017-09-06 03:00:00,0.0,9.06,11.07,-12.306,75.3,0.6,0.6,94.1,0.6
2017-09-06 03:15:00,0.0,9.06,10.57,-12.196,74.8,0.6,0.6,94.1,0.6
2017-09-06 03:30:00,0.0,8.56,11.07,-12.454,75.7,0.6,0.6,95.5,0.6
2017-09-06 03:45:00,0.0,9.06,12.08,-12.38,75.8,0.6,0.6,92.7,0.6
2017-09-06 04:00:00,0.0,9.06,11.07,-12.38,76.1,0.6,0.6,94.1,0.6
2017-09-06 04:15:00,0.0,9.06,12.08,-12.343,76.1,0.6,0.6,96.9,0.6
2017-09-06 04:30:00,0.0,9.56,11.58,-12.454,76.6,0.6,0.6,95.5,0.6
2017-09-06 04:45:00,0.0,9.56,11.58,-12.565,77.2,0.6,0.6,95.5,0.6
2017-09-06 05:00:00,0.0,9.56,12.08,-12.306,76.3,0.6,0.6,95.5,0.6
2017-09-06 05:15:00,0.0,9.56,11.58,-12.454,76.4,0.6,0.6,96.9,0.6
2017-09-06 05:30:00,0.0,9.56,12.58,-12.38,77.5,0.6,0.6,95.5,0.6
2017-09-06 05:45:00,0.0,10.07,13.09,-12.417,78.0,0.6,0.6,94.1,0.6
2017-09-06 06:00:00,0.0,10.07,13.09,-12.306,78.3,0.6,0.6,92.7,0.6
2017-09-06 06:15:00,0.0,10.07,13.09,-12.417,78.2,0.6,0.6,95.5,0.6
2017-09-06 06:30:00,0.0,10.07,13.59,-12.38,78.2,0.6,0.6,95.5,0.6
2017-09-06 06:45:00,0.0,11.07,13.09,-12.675999999999998,80.7,0.6,0.6,94.1,0.6
2017-09-06 07:00:00,0.0,10.57,13.59,-12.527999999999999,79.4,0.6,0.6,95.5,0.6
2017-09-06 07:15:00,0.0,11.07,13.59,-12.602,81.8,0.6,0.6,92.7,0.6
2017-09-06 07:30:00,0.0,11.07,14.09,-12.675999999999998,82.0,0.6,0.6,92.7,0.6
2017-09-06 07:45:00,0.0,11.07,13.59,-12.527999999999999,81.0,1.9,1.9,94.1,1.9
2017-09-06 08:00:00,0.0,11.07,13.59,-12.527999999999999,80.3,4.4,4.4,96.9,4.4
2017-09-06 08:15:00,0.0,10.57,13.59,-12.454,80.0,8.1,10.6,95.5,10.6
