"Plot Title: thincamp"
"#","Date Time, GMT+00:00","Wind Direction, ø (LGR S/N: 20074514, SEN S/N: 20071712, LBL: WindDir)","Wind Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: WindVel)","Gust Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: GustVel)","Temp, °C (LGR S/N: 20074514, SEN S/N: 20075022, LBL: Temp)","RH, % (LGR S/N: 20074514, SEN S/N: 20075022, LBL: RH)","Solar Radiation, W/m² (LGR S/N: 20074514, SEN S/N: 20082582, LBL: sol1)"
361,07/12/18 08:45:00,132.0,0.50,2.52,2.396,87.900,119.4
362,07/12/18 09:00:00,126.4,1.51,3.02,2.956,85.600,110.6
363,07/12/18 09:15:00,124.9,0.00,2.01,3.564,84.100,108.1
364,07/12/18 09:30:00,124.9,0.00,1.51,3.089,84.500,174.4
365,07/12/18 09:45:00,123.5,1.01,1.51,3.932,83.100,359.4
366,07/12/18 10:00:00,123.5,0.00,1.01,5.282,76.700,345.6
367,07/12/18 10:15:00,355.2,0.00,2.01,3.142,85.100,349.4
368,07/12/18 10:30:00,351.0,0.50,1.51,3.301,84.300,359.4
369,07/12/18 10:45:00,355.2,0.50,1.51,3.221,84.600,379.4
370,07/12/18 11:00:00,355.2,0.00,1.51,4.220,80.400,401.9
371,07/12/18 11:15:00,355.2,0.50,1.51,3.168,84.100,423.1
372,07/12/18 11:30:00,87.0,1.01,2.01,2.903,85.200,445.6
373,07/12/18 11:45:00,99.7,1.01,2.01,2.903,85.200,464.4
374,07/12/18 12:00:00,99.7,0.00,1.51,4.089,82.700,486.9
375,07/12/18 12:15:00,99.7,0.00,0.50,3.775,82.400,508.1
376,07/12/18 12:30:00,99.7,0.50,1.51,2.530,86.800,526.9
377,07/12/18 12:45:00,99.7,1.01,2.52,2.770,86.700,463.1
378,07/12/18 13:00:00,98.3,0.50,1.51,3.142,86.000,514.4
379,07/12/18 13:15:00,99.7,0.50,1.51,2.316,88.700,534.4
380,07/12/18 13:30:00,92.7,0.50,2.52,2.343,87.600,444.4
381,07/12/18 13:45:00,59.0,1.51,3.02,2.850,87.500,410.6
382,07/12/18 14:00:00,57.6,1.51,2.52,2.503,86.900,538.1
383,07/12/18 14:15:00,56.2,2.52,4.03,2.289,87.400,635.6
384,07/12/18 14:30:00,61.8,2.52,3.52,2.236,87.700,380.6
385,07/12/18 14:45:00,61.8,2.52,4.03,2.289,88.000,406.9
386,07/12/18 15:00:00,54.8,3.02,4.53,2.423,87.500,501.9
387,07/12/18 15:15:00,56.2,3.02,4.53,2.423,87.300,754.4
388,07/12/18 15:30:00,56.2,3.02,4.53,2.289,87.700,706.9
389,07/12/18 15:45:00,60.4,3.02,4.03,2.209,88.400,668.1
390,07/12/18 16:00:00,57.6,3.02,4.53,2.289,88.000,656.9
391,07/12/18 16:15:00,57.6,2.52,3.52,2.343,87.900,653.1
392,07/12/18 16:30:00,60.4,2.01,3.52,2.155,88.500,649.4
393,07/12/18 16:45:00,66.0,2.52,3.52,2.074,89.000,644.4
394,07/12/18 17:00:00,74.4,2.52,3.52,2.209,88.500,635.6
395,07/12/18 17:15:00,73.0,2.52,4.03,2.423,87.400,629.4
396,07/12/18 17:30:00,70.2,2.52,4.03,2.343,87.600,619.4
397,07/12/18 17:45:00,70.2,2.52,3.52,2.450,87.300,610.6
398,07/12/18 18:00:00,75.8,2.52,3.52,2.396,87.300,598.1
399,07/12/18 18:15:00,77.2,2.52,3.52,2.610,86.500,600.6
400,07/12/18 18:30:00,77.2,2.52,3.52,2.717,86.100,753.1
401,07/12/18 18:45:00,78.6,2.01,3.02,2.503,86.800,265.6
402,07/12/18 19:00:00,77.2,2.52,3.52,2.343,87.600,443.1
403,07/12/18 19:15:00,75.8,2.52,3.52,2.450,87.500,599.4
404,07/12/18 19:30:00,80.0,2.01,3.52,2.477,87.000,520.6
405,07/12/18 19:45:00,78.6,2.52,3.52,2.396,87.600,501.9
406,07/12/18 20:00:00,74.4,2.01,3.52,2.450,87.300,488.1
407,07/12/18 20:15:00,77.2,2.01,3.02,2.262,87.900,440.6
408,07/12/18 20:30:00,75.8,2.01,3.52,2.209,88.400,249.4
409,07/12/18 20:45:00,75.8,2.01,3.02,2.155,88.700,251.9
410,07/12/18 21:00:00,77.2,2.01,3.02,2.370,87.800,256.9
411,07/12/18 21:15:00,77.2,1.51,2.52,2.262,87.900,275.6
412,07/12/18 21:30:00,77.2,1.51,2.52,2.289,87.800,214.4
413,07/12/18 21:45:00,77.2,0.50,2.01,3.089,85.900,221.9
414,07/12/18 22:00:00,77.2,0.00,0.50,4.011,80.800,218.1
415,07/12/18 22:15:00,77.2,0.00,1.51,2.664,86.400,215.6
416,07/12/18 22:30:00,77.2,0.50,1.51,2.877,85.200,338.1
417,07/12/18 22:45:00,77.2,1.01,2.01,2.503,86.400,234.4
418,07/12/18 23:00:00,78.6,1.51,2.01,2.370,86.700,205.6
419,07/12/18 23:15:00,78.6,1.01,2.01,1.913,88.700,189.4
420,07/12/18 23:30:00,78.6,1.51,2.52,2.128,87.400,166.9
421,07/12/18 23:45:00,78.6,1.51,2.52,2.074,87.700,163.1
422,07/13/18 00:00:00,78.6,1.51,2.52,1.805,88.500,129.4
423,07/13/18 00:15:00,78.6,1.51,2.52,0.989,90.500,31.9
424,07/13/18 00:30:00,78.6,1.51,2.52,1.262,90.200,100.6
425,07/13/18 00:45:00,78.6,1.01,2.52,0.522,91.800,89.4
426,07/13/18 01:00:00,78.6,1.01,2.52,0.770,91.000,83.1
427,07/13/18 01:15:00,78.6,2.01,3.02,0.962,90.400,55.6
428,07/13/18 01:30:00,78.6,2.01,2.52,1.180,89.700,43.1
429,07/13/18 01:45:00,78.6,2.01,3.02,0.852,90.600,34.4
430,07/13/18 02:00:00,78.6,2.01,3.02,0.852,90.600,25.6
431,07/13/18 02:15:00,78.6,2.01,3.02,0.577,91.600,18.1
432,07/13/18 02:30:00,78.6,2.01,3.02,0.190,91.900,15.6
433,07/13/18 02:45:00,80.0,2.01,3.02,0.632,91.100,11.9
434,07/13/18 03:00:00,109.5,3.02,4.03,0.550,91.000,10.6
435,07/13/18 03:15:00,123.5,3.02,4.03,0.439,91.100,9.4
436,07/13/18 03:30:00,144.6,3.02,4.53,-0.339,91.800,9.4
437,07/13/18 03:45:00,147.4,3.02,4.53,-0.199,92.100,9.4
438,07/13/18 04:00:00,136.2,3.02,4.53,-0.591,91.500,9.4
439,07/13/18 04:15:00,147.4,3.02,4.03,-0.591,92.500,10.6
440,07/13/18 04:30:00,116.5,3.52,5.03,-0.004,91.600,10.6
441,07/13/18 04:45:00,117.9,3.52,5.03,0.273,91.100,10.6
442,07/13/18 05:00:00,116.5,3.52,5.54,0.051,90.900,10.6
443,07/13/18 05:15:00,112.3,4.03,5.54,0.190,90.900,13.1
444,07/13/18 05:30:00,106.7,4.03,5.54,0.522,90.100,19.4
445,07/13/18 05:45:00,103.9,5.03,6.54,0.412,90.100,39.4
446,07/13/18 06:00:00,103.9,5.03,6.54,0.495,90.100,51.9
447,07/13/18 06:15:00,102.5,5.54,7.05,0.522,89.900,43.1
448,07/13/18 06:30:00,103.9,5.03,7.05,0.412,89.600,58.1
449,07/13/18 06:45:00,103.9,4.53,6.04,0.218,88.300,56.9
450,07/13/18 07:00:00,105.3,5.03,7.05,-0.088,88.200,71.9
451,07/13/18 07:15:00,109.5,4.53,6.54,-0.004,87.000,105.6
452,07/13/18 07:30:00,108.1,4.53,6.54,-0.032,87.300,113.1
453,07/13/18 07:45:00,109.5,5.03,8.56,0.246,85.800,148.1
454,07/13/18 08:00:00,112.3,5.54,8.05,0.522,85.100,164.4
455,07/13/18 08:15:00,112.3,6.04,8.05,0.495,84.500,189.4
456,07/13/18 08:30:00,110.9,6.04,8.05,0.577,84.900,198.1
457,07/13/18 08:45:00,112.3,6.04,8.05,0.439,84.800,194.4
458,07/13/18 09:00:00,113.7,5.54,7.55,0.687,85.500,203.1
459,07/13/18 09:15:00,120.7,5.03,7.05,0.797,85.500,243.1
460,07/13/18 09:30:00,129.2,5.03,7.05,1.071,84.800,250.6
461,07/13/18 09:45:00,123.5,5.54,7.55,1.126,85.000,299.4
462,07/13/18 10:00:00,129.2,5.54,7.55,1.425,84.800,306.9
463,07/13/18 10:15:00,124.9,5.54,8.05,1.534,84.600,336.9
464,07/13/18 10:30:00,124.9,5.54,7.55,1.643,84.800,340.6
465,07/13/18 10:45:00,124.9,5.54,7.55,1.724,84.900,385.6
466,07/13/18 11:00:00,127.8,5.54,8.05,1.832,84.800,394.4
467,07/13/18 11:15:00,127.8,5.54,7.55,1.832,85.600,419.4
468,07/13/18 11:30:00,130.6,5.03,7.05,1.886,86.000,430.6
469,07/13/18 11:45:00,133.4,5.03,6.54,1.994,85.800,463.1
470,07/13/18 12:00:00,132.0,5.03,6.54,2.101,85.800,491.9
471,07/13/18 12:15:00,133.4,4.53,6.54,2.128,85.900,483.1
472,07/13/18 12:30:00,136.2,4.53,6.04,2.101,86.700,518.1
473,07/13/18 12:45:00,136.2,4.03,6.04,2.209,86.300,535.6
474,07/13/18 13:00:00,134.8,5.03,7.05,2.262,86.100,550.6
475,07/13/18 13:15:00,137.6,4.53,6.04,2.128,87.200,568.1
476,07/13/18 13:30:00,137.6,4.03,6.04,2.182,87.400,581.9
477,07/13/18 13:45:00,136.2,4.53,6.04,2.262,87.200,594.4
478,07/13/18 14:00:00,137.6,4.03,5.54,2.236,87.500,606.9
479,07/13/18 14:15:00,137.6,4.03,6.04,2.101,88.000,620.6
480,07/13/18 14:30:00,136.2,3.52,5.03,2.047,88.300,630.6
481,07/13/18 14:45:00,137.6,4.03,5.54,2.155,87.600,636.9
482,07/13/18 15:00:00,139.0,4.03,5.54,2.182,87.800,650.6
483,07/13/18 15:15:00,139.0,4.03,5.54,2.316,87.200,646.9
484,07/13/18 15:30:00,139.0,4.03,5.54,2.182,87.500,619.4
485,07/13/18 15:45:00,139.0,4.03,5.54,2.236,87.200,570.6
486,07/13/18 16:00:00,140.4,4.53,6.54,2.128,87.700,375.6
487,07/13/18 16:15:00,137.6,5.03,6.54,2.289,86.800,570.6
488,07/13/18 16:30:00,137.6,5.54,8.05,2.477,85.800,650.6
489,07/13/18 16:45:00,140.4,5.03,7.55,2.182,87.400,645.6
490,07/13/18 17:00:00,141.8,5.54,7.05,2.316,86.900,634.4
491,07/13/18 17:15:00,139.0,5.54,7.55,2.450,86.200,638.1
492,07/13/18 17:30:00,140.4,5.03,7.05,2.503,85.500,646.9
493,07/13/18 17:45:00,137.6,5.03,6.54,2.690,84.900,654.4
494,07/13/18 18:00:00,139.0,5.54,7.55,2.450,85.500,268.1
495,07/13/18 18:15:00,146.0,5.54,7.55,2.717,84.200,751.9
496,07/13/18 18:30:00,147.4,4.53,7.05,2.396,85.800,619.4
497,07/13/18 18:45:00,141.8,4.53,6.54,2.209,86.900,519.4
498,07/13/18 19:00:00,146.0,5.03,7.05,2.128,87.800,578.1
499,07/13/18 19:15:00,143.2,5.03,7.05,2.262,87.100,684.4
500,07/13/18 19:30:00,144.6,5.03,7.05,2.316,86.600,323.1
501,07/13/18 19:45:00,143.2,5.03,7.05,2.610,85.300,450.6
502,07/13/18 20:00:00,143.2,5.54,8.05,2.370,85.800,231.9
503,07/13/18 20:15:00,143.2,5.54,7.55,2.370,85.900,193.1
504,07/13/18 20:30:00,143.2,5.03,6.54,2.343,85.800,130.6
505,07/13/18 20:45:00,143.2,5.03,6.54,2.236,86.900,144.4
506,07/13/18 21:00:00,140.4,5.03,7.05,2.370,86.500,135.6
507,07/13/18 21:15:00,139.0,5.03,7.05,2.423,86.500,69.4
508,07/13/18 21:30:00,137.6,5.03,7.05,2.637,85.900,59.4
509,07/13/18 21:45:00,134.8,5.03,7.05,2.289,87.100,34.4
510,07/13/18 22:00:00,133.4,5.03,7.05,2.717,86.100,28.1
511,07/13/18 22:15:00,136.2,4.53,6.04,2.477,86.700,38.1
512,07/13/18 22:30:00,133.4,5.03,7.05,2.690,85.900,35.6
513,07/13/18 22:45:00,136.2,5.03,6.54,2.557,86.400,25.6
514,07/13/18 23:00:00,132.0,5.54,7.55,2.770,85.200,21.9
515,07/13/18 23:15:00,133.4,6.04,8.56,2.903,85.500,15.6
516,07/13/18 23:30:00,137.6,5.54,8.05,2.396,87.300,13.1
517,07/13/18 23:45:00,143.2,5.03,7.05,2.101,88.300,15.6
518,07/14/18 00:00:00,139.0,5.03,7.55,2.610,86.800,10.6
519,07/14/18 00:15:00,139.0,6.04,7.55,2.477,87.200,9.4
520,07/14/18 00:30:00,146.0,5.54,8.56,2.744,86.200,10.6
521,07/14/18 00:45:00,146.0,5.03,7.55,2.423,88.000,9.4
522,07/14/18 01:00:00,148.8,5.54,9.06,2.236,88.700,8.1
523,07/14/18 01:15:00,150.2,4.53,7.05,2.128,90.000,5.6
524,07/14/18 01:30:00,151.6,4.53,6.54,1.967,90.500,5.6
525,07/14/18 01:45:00,146.0,5.54,7.05,2.128,90.000,4.4
526,07/14/18 02:00:00,148.8,5.54,8.05,2.101,90.100,3.1
527,07/14/18 02:15:00,146.0,6.04,8.05,2.503,89.300,3.1
528,07/14/18 02:30:00,148.8,5.03,7.55,2.155,90.000,1.9
529,07/14/18 02:45:00,153.0,4.53,6.04,2.316,89.800,0.6
530,07/14/18 03:00:00,160.0,4.53,6.04,2.343,89.500,0.6
531,07/14/18 03:15:00,164.3,4.03,6.04,2.343,89.500,0.6
532,07/14/18 03:30:00,157.2,3.02,4.53,1.886,91.000,1.9
533,07/14/18 03:45:00,141.8,3.02,5.03,1.615,92.600,1.9
534,07/14/18 04:00:00,141.8,4.53,6.04,2.289,90.000,1.9
535,07/14/18 04:15:00,147.4,5.03,6.54,2.209,91.300,0.6
536,07/14/18 04:30:00,154.4,4.03,6.04,2.209,91.700,3.1
537,07/14/18 04:45:00,148.8,3.52,5.03,1.724,93.800,1.9
538,07/14/18 05:00:00,141.8,4.53,7.05,2.074,93.200,3.1
539,07/14/18 05:15:00,144.6,5.03,7.55,2.047,93.300,4.4
540,07/14/18 05:30:00,139.0,5.03,6.54,2.584,91.700,3.1
541,07/14/18 05:45:00,134.8,5.03,8.05,2.128,92.200,4.4
542,07/14/18 06:00:00,140.4,5.54,7.55,1.967,93.200,5.6
543,07/14/18 06:15:00,143.2,5.54,7.55,1.886,94.100,5.6
544,07/14/18 06:30:00,146.0,5.54,7.55,1.697,95.300,8.1
545,07/14/18 06:45:00,150.2,6.04,7.55,1.697,95.200,6.9
546,07/14/18 07:00:00,151.6,6.04,7.55,2.128,94.900,10.6
547,07/14/18 07:15:00,157.2,5.54,8.05,1.994,94.500,11.9
548,07/14/18 07:30:00,154.4,5.54,6.54,1.805,95.500,18.1
549,07/14/18 07:45:00,150.2,5.54,7.05,1.561,96.400,8.1
550,07/14/18 08:00:00,141.8,5.03,6.54,1.778,96.500,8.1
551,07/14/18 08:15:00,140.4,5.03,7.05,1.967,95.700,8.1
552,07/14/18 08:30:00,140.4,4.53,6.04,1.507,96.400,9.4
553,07/14/18 08:45:00,147.4,4.53,6.04,1.643,97.200,25.6
554,07/14/18 09:00:00,151.6,4.53,6.04,1.534,98.000,33.1
555,07/14/18 09:15:00,158.6,4.53,6.54,1.534,98.600,23.1
556,07/14/18 09:30:00,158.6,3.52,5.54,1.453,99.000,26.9
557,07/14/18 09:45:00,161.5,3.52,5.54,1.507,99.300,33.1
558,07/14/18 10:00:00,153.0,4.03,7.05,1.588,99.400,44.4
559,07/14/18 10:15:00,151.6,4.03,5.54,1.670,99.500,58.1
560,07/14/18 10:30:00,155.8,4.03,5.54,1.534,99.600,53.1
561,07/14/18 10:45:00,160.0,3.52,6.04,1.507,99.700,53.1
562,07/14/18 11:00:00,155.8,4.03,5.54,1.425,99.800,45.6
563,07/14/18 11:15:00,154.4,5.03,7.05,1.561,99.800,64.4
564,07/14/18 11:30:00,167.1,4.53,6.54,1.886,99.900,89.4
565,07/14/18 11:45:00,160.0,4.53,7.05,1.588,99.900,76.9
566,07/14/18 12:00:00,169.9,4.53,7.05,1.751,100.000,59.4
567,07/14/18 12:15:00,168.5,3.52,5.54,1.697,100.000,121.9
568,07/14/18 12:30:00,158.6,3.52,5.54,1.670,100.000,164.4
569,07/14/18 12:45:00,161.5,4.03,6.04,1.670,100.000,140.6
570,07/14/18 13:00:00,162.9,4.03,6.04,1.724,100.000,168.1
571,07/14/18 13:15:00,168.5,3.52,5.03,1.859,100.000,140.6
572,07/14/18 13:30:00,169.9,3.52,5.03,1.886,100.000,139.4
573,07/14/18 13:45:00,172.7,3.52,5.54,1.751,100.000,169.4
574,07/14/18 14:00:00,167.1,3.02,4.53,1.886,100.000,190.6
575,07/14/18 14:15:00,144.6,2.52,4.03,1.697,100.000,186.9
576,07/14/18 14:30:00,140.4,3.52,5.03,1.994,100.000,181.9
577,07/14/18 14:45:00,144.6,3.52,5.03,1.697,100.000,171.9
578,07/14/18 15:00:00,150.2,3.02,4.53,1.507,100.000,160.6
579,07/14/18 15:15:00,158.6,3.02,4.53,1.670,100.000,169.4
580,07/14/18 15:30:00,150.2,2.52,4.03,1.507,100.000,225.6
581,07/14/18 15:45:00,151.6,2.52,3.52,1.480,100.000,216.9
582,07/14/18 16:00:00,147.4,2.52,4.03,1.453,99.800,198.1
583,07/14/18 16:15:00,141.8,3.02,4.53,1.724,99.900,181.9
584,07/14/18 16:30:00,143.2,3.02,4.53,1.967,99.800,239.4
585,07/14/18 16:45:00,140.4,3.52,5.54,2.155,99.500,238.1
586,07/14/18 17:00:00,140.4,4.03,6.04,2.021,99.200,273.1
587,07/14/18 17:15:00,143.2,4.03,6.04,2.021,99.000,276.9
588,07/14/18 17:30:00,140.4,4.53,6.04,2.155,99.100,276.9
589,07/14/18 17:45:00,141.8,4.03,5.54,1.994,99.100,185.6
590,07/14/18 18:00:00,143.2,4.53,6.54,1.994,99.300,124.4
591,07/14/18 18:15:00,141.8,4.53,6.54,2.074,99.800,136.9
592,07/14/18 18:30:00,143.2,4.03,6.04,1.697,99.900,149.4
593,07/14/18 18:45:00,144.6,4.03,5.54,1.805,99.900,155.6
594,07/14/18 19:00:00,144.6,4.53,6.54,1.832,99.600,185.6
595,07/14/18 19:15:00,141.8,5.03,6.54,2.074,100.000,179.4
596,07/14/18 19:30:00,139.0,4.53,7.05,1.805,100.000,149.4
597,07/14/18 19:45:00,141.8,3.52,5.03,1.561,100.000,119.4
598,07/14/18 20:00:00,139.0,3.02,4.53,1.453,100.000,103.1
599,07/14/18 20:15:00,141.8,4.03,5.54,1.724,100.000,104.4
600,07/14/18 20:30:00,140.4,4.03,5.54,1.967,100.000,118.1
601,07/14/18 20:45:00,143.2,4.03,6.04,2.021,99.900,138.1
602,07/14/18 21:00:00,143.2,3.52,4.53,1.751,99.700,86.9
603,07/14/18 21:15:00,140.4,3.52,5.03,1.697,99.400,85.6
604,07/14/18 21:30:00,143.2,3.52,5.54,1.751,99.600,101.9
605,07/14/18 21:45:00,141.8,4.03,5.03,1.778,99.900,69.4
606,07/14/18 22:00:00,141.8,4.03,5.54,1.805,100.000,69.4
607,07/14/18 22:15:00,137.6,4.53,7.05,2.236,100.000,55.6
608,07/14/18 22:30:00,139.0,4.03,6.54,1.832,100.000,56.9
609,07/14/18 22:45:00,141.8,3.52,5.54,1.724,100.000,58.1
610,07/14/18 23:00:00,141.8,3.52,5.03,1.805,100.000,34.4
611,07/14/18 23:15:00,140.4,4.03,6.04,1.886,100.000,35.6
612,07/14/18 23:30:00,141.8,4.03,5.54,1.832,100.000,26.9
613,07/14/18 23:45:00,141.8,3.52,5.54,1.561,100.000,31.9
614,07/15/18 00:00:00,143.2,4.03,6.04,1.697,100.000,16.9
615,07/15/18 00:15:00,143.2,4.53,7.55,1.778,100.000,25.6
616,07/15/18 00:30:00,144.6,4.03,6.04,1.561,100.000,11.9
617,07/15/18 00:45:00,143.2,4.53,6.54,1.615,100.000,19.4
618,07/15/18 01:00:00,136.2,4.03,6.04,1.778,100.000,10.6
619,07/15/18 01:15:00,141.8,4.03,5.54,1.561,100.000,15.6
620,07/15/18 01:30:00,146.0,3.52,5.54,1.344,100.000,8.1
621,07/15/18 01:45:00,146.0,3.02,4.53,1.371,100.000,5.6
622,07/15/18 02:00:00,144.6,3.02,4.53,1.453,100.000,4.4
623,07/15/18 02:15:00,139.0,3.52,5.03,1.534,100.000,5.6
624,07/15/18 02:30:00,143.2,3.52,5.03,1.371,100.000,5.6
625,07/15/18 02:45:00,143.2,3.52,5.03,1.453,100.000,3.1
626,07/15/18 03:00:00,144.6,3.02,5.03,1.615,100.000,3.1
627,07/15/18 03:15:00,141.8,3.02,5.03,1.670,100.000,4.4
628,07/15/18 03:30:00,140.4,3.02,5.03,1.832,100.000,3.1
629,07/15/18 03:45:00,139.0,2.52,4.53,1.778,100.000,3.1
630,07/15/18 04:00:00,129.2,3.02,4.03,2.021,100.000,3.1
631,07/15/18 04:15:00,134.8,3.52,5.54,1.805,100.000,4.4
632,07/15/18 04:30:00,136.2,4.03,5.54,1.994,100.000,5.6
633,07/15/18 04:45:00,130.6,4.53,6.04,2.128,100.000,9.4
634,07/15/18 05:00:00,132.0,4.53,6.04,2.370,100.000,15.6
635,07/15/18 05:15:00,130.6,4.53,6.04,2.289,100.000,24.4
636,07/15/18 05:30:00,130.6,4.53,6.04,2.423,100.000,23.1
637,07/15/18 05:45:00,130.6,4.03,6.04,2.450,100.000,16.9
638,07/15/18 06:00:00,124.9,4.03,6.54,2.262,100.000,26.9
639,07/15/18 06:15:00,124.9,5.03,7.05,2.128,100.000,35.6
640,07/15/18 06:30:00,124.9,5.54,7.05,2.155,100.000,49.4
641,07/15/18 06:45:00,123.5,5.54,7.05,2.209,100.000,66.9
642,07/15/18 07:00:00,127.8,4.53,6.54,2.450,99.500,71.9
643,07/15/18 07:15:00,124.9,4.53,6.54,2.477,99.400,79.4
644,07/15/18 07:30:00,134.8,4.53,6.54,2.637,98.900,81.9
645,07/15/18 07:45:00,136.2,4.03,6.04,2.983,98.000,118.1
646,07/15/18 08:00:00,137.6,4.53,6.54,2.903,97.500,146.9
647,07/15/18 08:15:00,137.6,4.53,6.54,3.009,97.200,206.9
648,07/15/18 08:30:00,139.0,5.03,7.55,2.823,97.100,155.6
649,07/15/18 08:45:00,141.8,5.03,7.55,2.717,97.700,103.1
650,07/15/18 09:00:00,140.4,4.53,7.05,2.610,97.200,133.1
651,07/15/18 09:15:00,144.6,4.53,6.04,2.343,97.200,134.4
652,07/15/18 09:30:00,144.6,4.03,6.04,2.236,96.700,143.1
653,07/15/18 09:45:00,144.6,4.03,5.54,2.370,97.200,108.1
654,07/15/18 10:00:00,146.0,4.03,5.54,2.610,96.900,146.9
655,07/15/18 10:15:00,143.2,4.03,6.54,2.850,96.000,333.1
656,07/15/18 10:30:00,140.4,5.03,6.54,2.797,95.300,208.1
657,07/15/18 10:45:00,139.0,5.03,6.54,2.903,95.900,471.9
658,07/15/18 11:00:00,136.2,5.03,7.05,3.089,95.300,436.9
659,07/15/18 11:15:00,134.8,5.03,7.05,3.168,94.700,528.1
660,07/15/18 11:30:00,133.4,5.03,6.54,3.063,95.200,400.6
661,07/15/18 11:45:00,134.8,5.03,6.54,3.009,96.200,313.1
662,07/15/18 12:00:00,136.2,5.03,6.54,2.690,96.000,280.6
663,07/15/18 12:15:00,136.2,5.54,7.55,3.116,96.500,361.9
664,07/15/18 12:30:00,133.4,6.04,8.05,3.274,95.900,493.1
665,07/15/18 12:45:00,130.6,6.54,8.56,3.142,95.600,530.6
666,07/15/18 13:00:00,132.0,6.54,8.56,3.248,96.200,501.9
667,07/15/18 13:15:00,133.4,6.04,8.05,3.406,96.100,648.1
668,07/15/18 13:30:00,133.4,6.04,8.05,3.591,95.800,696.9
669,07/15/18 13:45:00,132.0,6.04,7.55,3.380,95.400,803.1
670,07/15/18 14:00:00,133.4,5.54,7.05,3.274,96.500,375.6
671,07/15/18 14:15:00,132.0,6.04,8.56,3.538,95.600,503.1
672,07/15/18 14:30:00,129.2,6.04,7.55,3.485,95.400,313.1
673,07/15/18 14:45:00,134.8,6.04,7.55,3.354,95.100,229.4
674,07/15/18 15:00:00,136.2,5.54,7.55,3.301,94.500,249.4
675,07/15/18 15:15:00,134.8,6.04,8.05,3.433,94.300,226.9
676,07/15/18 15:30:00,133.4,6.04,8.05,3.354,94.300,148.1
677,07/15/18 15:45:00,133.4,6.04,8.05,3.354,94.100,151.9
678,07/15/18 16:00:00,133.4,6.54,8.05,3.538,94.500,139.4
679,07/15/18 16:15:00,132.0,5.54,8.05,3.485,94.800,91.9
680,07/15/18 16:30:00,133.4,6.04,7.55,3.354,95.200,108.1
681,07/15/18 16:45:00,134.8,5.03,7.55,3.248,95.800,88.1
682,07/15/18 17:00:00,126.4,5.03,6.54,3.009,96.000,81.9
683,07/15/18 17:15:00,122.1,5.54,7.55,3.142,95.900,84.4
684,07/15/18 17:30:00,124.9,5.54,7.05,3.564,96.700,94.4
685,07/15/18 17:45:00,124.9,4.53,6.54,3.248,97.500,86.9
686,07/15/18 18:00:00,123.5,5.54,7.55,3.354,97.700,133.1
687,07/15/18 18:15:00,126.4,6.04,7.55,3.380,97.700,126.9
688,07/15/18 18:30:00,129.2,6.54,8.56,3.722,97.500,101.9
689,07/15/18 18:45:00,132.0,6.04,8.05,3.406,97.600,108.1
690,07/15/18 19:00:00,134.8,5.54,7.05,3.512,98.100,149.4
691,07/15/18 19:15:00,133.4,5.54,7.05,3.696,97.400,155.6
692,07/15/18 19:30:00,132.0,6.04,7.55,4.220,96.000,130.6
693,07/15/18 19:45:00,123.5,5.03,7.05,3.696,95.300,211.9
694,07/15/18 20:00:00,122.1,6.04,8.05,3.958,94.500,228.1
695,07/15/18 20:15:00,122.1,6.54,8.56,4.089,93.700,154.4
696,07/15/18 20:30:00,127.8,6.54,8.56,4.298,92.400,135.6
697,07/15/18 20:45:00,126.4,6.04,8.56,3.985,92.200,84.4
698,07/15/18 21:00:00,132.0,6.54,9.56,4.194,92.100,76.9
699,07/15/18 21:15:00,133.4,7.05,9.56,4.636,91.300,69.4
700,07/15/18 21:30:00,133.4,8.05,10.07,4.141,90.000,94.4
701,07/15/18 21:45:00,130.6,7.55,9.56,4.480,90.500,94.4
702,07/15/18 22:00:00,130.6,8.05,10.07,4.506,90.100,81.9
703,07/15/18 22:15:00,133.4,7.55,9.56,4.141,90.700,100.6
704,07/15/18 22:30:00,133.4,7.55,9.56,4.063,90.900,101.9
705,07/15/18 22:45:00,133.4,8.05,10.57,4.350,89.900,46.9
706,07/15/18 23:00:00,134.8,7.05,9.06,4.324,90.000,63.1
707,07/15/18 23:15:00,134.8,6.54,8.56,4.350,90.100,49.4
708,07/15/18 23:30:00,139.0,7.05,9.56,4.402,89.300,36.9
709,07/15/18 23:45:00,137.6,6.54,8.56,4.272,89.700,25.6
710,07/16/18 00:00:00,134.8,6.54,8.56,4.246,89.800,23.1
711,07/16/18 00:15:00,133.4,6.04,8.05,4.168,89.500,23.1
712,07/16/18 00:30:00,133.4,6.04,8.05,4.194,90.300,35.6
713,07/16/18 00:45:00,132.0,6.04,8.56,4.636,88.900,26.9
714,07/16/18 01:00:00,132.0,6.04,8.56,4.662,88.900,36.9
715,07/16/18 01:15:00,130.6,6.04,8.56,4.454,89.600,29.4
716,07/16/18 01:30:00,129.2,6.54,9.06,4.376,88.300,15.6
717,07/16/18 01:45:00,129.2,6.54,9.06,4.662,86.700,14.4
718,07/16/18 02:00:00,130.6,6.54,8.56,4.766,86.300,5.6
719,07/16/18 02:15:00,123.5,6.54,9.06,4.168,87.300,3.1
720,07/16/18 02:30:00,123.5,7.05,9.56,4.141,86.600,1.9
