Day (2012),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX Velocity (m/a),25N1 Velocity (m/a),FOXX Bed Separation (m),25N1 Bed Separation (m),Temperature (*C),Moulin 3 Dday,Moulin 3 (m),Moulin 4 Dday,Moulin 4 (m)
141.8958333,688.673354,686.381805,659.7766585,80.34515647,76.1202101,0.001283464,-0.017247387,-3.662480056,193.7152778,552.5906733,192.578588,NaN
141.90625,688.7115928,686.3767065,659.7791302,79.86457176,76.41509689,0.001422024,-0.017031083,-3.680160081,193.71875,552.9834386,192.5786458,NaN
141.9166667,688.673354,686.3614111,659.7750107,79.85939381,76.65880341,0.00152583,-0.016776409,-3.697760056,193.7222222,553.4515464,192.5787037,NaN
141.9270833,688.703945,686.310426,659.7667718,79.90677636,76.6145589,0.00155695,-0.016422865,-3.705800135,193.7256944,553.8191188,192.5787616,NaN
141.9375,688.734536,686.279835,659.756885,79.77524729,76.30300635,0.001603629,-0.016100073,-3.732920141,193.7291667,554.2323395,192.5788194,NaN
141.9479167,688.714142,686.2645395,659.748646,79.9611558,76.30348054,0.00165177,-0.015807628,-3.767560141,193.7326389,554.5068409,192.5788773,NaN
141.9583333,688.714142,686.2441455,659.7329917,80.07761108,76.18262331,0.00172459,-0.015460906,-3.796440164,193.7361111,554.6298297,192.5789352,NaN
141.96875,688.765127,686.198259,659.7222809,80.34008301,76.17290816,0.001753783,-0.01517045,-3.828800158,193.7395833,554.9234708,192.5789931,NaN
141.9791667,688.75493,686.1319784,659.7123938,80.52208044,76.16941053,0.001779292,-0.014859058,-3.84392011,193.7430556,554.9379821,192.5790509,NaN
141.9895833,688.7804225,686.0707964,659.7058024,80.65887957,75.92125041,0.001821688,-0.014664491,-3.845720085,193.7465278,555.0075905,192.5791088,NaN
142,688.765127,685.994319,659.7016828,80.74849002,75.77406412,0.001853477,-0.014484381,-3.843640128,193.75,555.072152,192.5791667,NaN
142.0104167,688.775324,685.9101938,659.6967392,80.98917003,75.83721637,0.00188577,-0.014347928,-3.855080129,193.7534722,554.8744457,192.5792245,NaN
142.0208333,688.805915,685.8515611,659.6884999,80.9063048,74.9570703,0.001853495,-0.014147852,-3.859000178,193.7569444,554.5942549,192.5792824,NaN
142.03125,688.775324,685.8056745,659.6843803,80.80010748,74.97435339,0.001768016,-0.013969726,-3.870640203,193.7604167,554.3446199,192.5793403,NaN
142.0416667,688.795718,685.7699851,659.6786127,80.82218781,75.01402698,0.001681034,-0.013822425,-3.88436024,193.7638889,553.9478958,192.5793981,NaN
142.0520833,688.785521,685.739394,659.6736691,80.73019789,74.20957011,0.00161897,-0.013717268,-3.898360259,193.7673611,553.5431881,192.579456,NaN
142.0625,688.816112,685.749591,659.6736691,80.84039911,73.95373559,0.001572355,-0.013658023,-3.916240241,193.7708333,553.0994593,192.5795139,NaN
142.0729167,688.8212105,685.82097,659.6728451,80.88858194,73.86682482,0.001517023,-0.013662966,-3.93236024,193.7743056,552.5117188,192.5795718,NaN
142.0833333,688.805915,685.882152,659.6769648,80.89019403,73.70836895,0.001498456,-0.01367913,-3.96360024,193.7777778,551.962084,192.5796296,NaN
142.09375,688.8110135,685.8770535,659.6810845,80.99719643,73.82041102,0.001461115,-0.013711452,-3.996800235,193.78125,551.4817652,192.5796875,NaN
142.1041667,688.816112,685.892349,659.6802606,80.9082354,73.17983454,0.001402814,-0.013888749,-4.026360234,193.7847222,550.8315666,192.5797454,NaN
142.1145833,688.846703,685.9484324,659.6819085,80.77366891,73.25094694,0.001348271,-0.01414367,-4.054160088,193.7881944,550.2563598,192.5798032,NaN
142.125,688.846703,685.9790235,659.6827324,81.03457711,73.94146803,0.001250392,-0.014401327,-4.059240033,193.7916667,549.6037369,192.5798611,NaN
142.1354167,688.8619985,686.0045161,659.6810845,81.05721834,74.54062049,0.00116601,-0.014664966,-4.049040021,193.7951389,548.9566127,192.579919,NaN
142.1458333,688.843304,686.035107,659.6802606,80.92674622,74.31982666,0.001077534,-0.015056214,-4.044520018,193.7986111,548.2624229,192.5799769,NaN
142.15625,688.8076145,686.035107,659.6802606,81.16677027,74.18302989,0.000956981,-0.015379145,-4.038600005,193.8020833,547.5372283,192.5800347,NaN
142.1666667,688.867097,686.0555009,659.6777888,81.25451644,74.09928402,0.000812983,-0.015696167,-4.025040055,193.8055556,546.8124061,192.5800926,NaN
142.1770833,688.867097,686.065698,659.6786127,81.39601617,74.02829682,0.000668966,-0.016002612,-4.026880092,193.8090278,546.1601521,192.5801505,NaN
142.1875,688.907885,686.096289,659.6786127,81.49081082,74.07468673,0.000484117,-0.016348612,-4.036360049,193.8125,545.5464375,192.5802083,NaN
142.1979167,688.8747447,686.1166831,659.6786127,81.14542831,73.64887127,0.000309685,-0.016663418,-4.034520098,193.8159722,544.8860782,192.5802662,NaN
142.2083333,688.867097,686.1676678,659.6802606,81.01675741,73.85181724,0.000132324,-0.017005179,-4.034760111,193.8194444,544.224495,192.5803241,NaN
142.21875,688.880693,686.137077,659.6827324,80.82085612,73.55209544,-6.58E-05,-0.01732823,-4.038800112,193.8229167,543.5520259,192.5803819,NaN
142.2291667,688.89089,686.1676679,659.6827324,80.80941275,73.402813,-0.000222753,-0.01767322,-4.043120087,193.8263889,542.9551283,192.5804398,NaN
142.2395833,688.9002373,686.1472739,659.6810845,80.69005953,73.6985819,-0.000380897,-0.017965171,-4.058960172,193.8298611,542.3741848,192.5804977,NaN
142.25,688.907885,686.147274,659.6794367,80.68435429,73.73199319,-0.000541066,-0.018189584,-4.093840172,193.8333333,541.7387787,192.5805556,NaN
142.2604167,688.9027865,686.1931605,659.6786127,80.62425564,73.86591155,-0.000679454,-0.018380821,-4.121080013,193.8368056,541.2036028,192.5806134,NaN
142.2708333,688.846703,686.1880621,659.6810845,80.51423242,74.29899289,-0.000779438,-0.018610401,-4.123400032,193.8402778,540.6894907,192.5806713,NaN
142.28125,688.8696463,686.198259,659.6802606,80.21217615,74.15139558,-0.000858953,-0.018823566,-4.131760032,193.84375,540.1898768,192.5807292,NaN
142.2916667,688.928279,686.2492437,659.6794367,80.07230724,73.74110089,-0.00086741,-0.019041084,-4.13636007,193.8472222,539.7079822,192.580787,NaN
142.3020833,688.9027865,686.2135545,659.6884999,80.06670818,73.62885334,-0.00086216,-0.019261678,-4.152520027,193.8506944,539.4010573,192.5808449,NaN
142.3125,688.938476,686.269638,659.6942675,79.94249405,73.0922423,-0.00082681,-0.019417418,-4.161160021,193.8541667,539.0981002,192.5809028,NaN
142.3229167,688.9231805,686.218653,659.7058024,79.79081602,72.56986401,-0.000784034,-0.019533848,-4.167680022,193.8576389,538.9573612,192.5809606,NaN
142.3333333,688.928279,686.2492441,659.7082742,79.60114939,72.02303603,-0.000764603,-0.019598045,-4.170520011,193.8611111,538.8366028,192.5810185,NaN
142.34375,688.9333775,686.269638,659.7090981,79.53178882,71.56493058,-0.000707156,-0.019590743,-4.169759999,193.8645833,538.8277689,192.5810764,NaN
142.3541667,688.907885,686.269638,659.7115699,79.87974411,71.79989018,-0.000653363,-0.019515814,-4.157519976,193.8680556,538.8612691,192.5811343,NaN
142.3645833,688.907885,686.269638,659.7099221,80.30068115,71.73890667,-0.000638178,-0.019370995,-4.143679953,193.8715278,538.8282985,192.5811921,NaN
142.375,688.948673,686.249244,659.7082742,80.36413313,70.98986518,-0.000538514,-0.019216581,-4.122559953,193.875,538.8831375,192.58125,NaN
142.3854167,688.9537715,686.2543424,659.7008589,80.04287976,69.92365203,-0.000458301,-0.019143336,-4.046279699,193.8784722,538.8090149,192.5813079,NaN
142.3958333,688.948673,686.2696382,659.699211,79.64147225,69.37998655,-0.000308232,-0.019041919,-3.928519511,193.8819444,538.6767173,192.5813657,NaN
142.40625,688.9537715,686.310426,659.6926196,79.23673085,68.72329427,-0.000195239,-0.018922087,-3.750159517,193.8854167,538.6657969,192.5814236,NaN
142.4166667,688.95887,686.2900321,659.6909717,78.70455321,68.38538696,-7.18E-05,-0.018861482,-3.667119471,193.8888889,538.5385406,192.5814815,NaN
142.4270833,688.969067,686.2849336,659.6893239,78.51085818,68.26524016,1.23E-05,-0.018875824,-3.580639349,193.8923611,538.3816319,192.5815394,NaN
142.4375,688.969067,686.300229,659.6884999,78.48021112,68.33402152,8.08E-05,-0.018957187,-3.463759337,193.8958333,538.1530238,192.5815972,NaN
142.4479167,688.95887,686.320623,659.6852042,79.11490571,69.08724638,0.000102251,-0.019048347,-3.320599362,193.8993056,537.9018404,192.5816551,NaN
142.4583333,688.969067,686.3512137,659.6860281,79.32467035,69.08690304,0.000152126,-0.019145723,-3.179359594,193.9027778,537.3793501,192.581713,NaN
142.46875,689.020052,686.2849335,659.6868521,79.55221476,69.09875744,0.000158606,-0.01923957,-3.118439582,193.90625,536.8432872,192.5817708,NaN
142.4791667,689.009855,686.3308198,659.6843803,79.68575845,69.31638505,0.000151224,-0.019371316,-3.034959644,193.9097222,536.2814935,192.5818287,NaN
142.4895833,689.030249,686.3155246,659.6810845,79.43298285,68.66321387,0.000115571,-0.019456932,-2.961119681,193.9131944,535.6726353,192.5818866,NaN
142.5,689.030249,686.290032,659.6670776,79.35907373,68.56022152,8.29E-05,-0.019635172,-2.894959644,193.9166667,534.860928,192.5819444,NaN
142.5104167,689.0353475,686.33082,659.6629578,79.16967155,68.2921797,-1.51E-05,-0.019916002,-2.822839641,193.9201389,534.1722146,192.5820023,NaN
142.5208333,689.050643,686.3104261,659.6538944,79.14761187,68.4282728,-0.000128773,-0.020156064,-2.757879775,193.9236111,533.3463289,192.5820602,NaN
142.53125,689.0455445,686.3461155,659.6481268,79.75308164,69.15522943,-0.000276509,-0.02038907,-2.709999755,193.9270833,532.6562484,192.5821181,NaN
142.5416667,689.050643,686.3308201,659.6423591,79.94337745,69.71967872,-0.000479532,-0.020560455,-2.659359706,193.9305556,531.8161844,192.5821759,NaN
142.5520833,689.0888817,686.3155245,659.6423591,80.07602913,69.87228749,-0.000697829,-0.020760623,-2.604799681,193.9340278,531.1007094,192.5822338,NaN
142.5625,689.050643,686.33082,659.6184643,80.20280566,70.39018537,-0.000932985,-0.020987794,-2.548159686,193.9375,530.3315277,192.5822917,NaN
142.5729167,689.06084,686.3665094,659.598689,80.30502051,70.72224796,-0.001154022,-0.021108791,-2.485559759,193.9409722,529.5246806,192.5823495,NaN
142.5833333,689.050643,686.3512141,659.5739696,80.31286602,71.18804436,-0.001374565,-0.021242877,-2.43455977,193.9444444,528.7983748,192.5824074,NaN
142.59375,689.081234,686.361411,659.5476019,80.38804529,71.2322848,-0.00160945,-0.021489597,-2.387159782,193.9479167,528.0656789,192.5824653,NaN
142.6041667,689.091431,686.3104262,659.5204097,80.12187093,71.1947898,-0.001841126,-0.021674965,-2.335959758,193.9513889,527.2328658,192.5825231,NaN
142.6145833,689.0659385,686.3512141,659.5022814,79.69183446,71.29950502,-0.0019888,-0.02185059,-2.28847975,193.9548611,526.5299387,192.582581,NaN
142.625,689.111825,686.320623,659.4816808,79.51221611,72.1466249,-0.002173315,-0.022037289,-2.235079774,193.9583333,525.7758911,192.5826389,NaN
142.6354167,689.1373175,686.3461156,659.4717924,79.77476516,73.20211189,-0.00236011,-0.022196002,-2.183359871,193.9618056,524.9880999,192.5826968,NaN
142.6458333,689.111825,686.3206231,659.4643761,80.71373132,74.0510134,-0.002554514,-0.022326218,-2.201880137,193.9652778,524.0543959,192.5827546,NaN
142.65625,689.122022,686.33082,659.4553117,81.73680224,75.27137358,-0.002743355,-0.02245999,-2.263840337,193.96875,523.2466785,192.5828125,NaN
142.6666667,689.173007,686.3359185,659.4413029,82.62531211,75.92898544,-0.002882817,-0.022575536,-2.394040324,193.9722222,522.3437588,192.5828704,NaN
142.6770833,689.1679085,686.3563125,659.4239979,82.98550718,76.6177279,-0.002936178,-0.022691876,-2.428840369,193.9756944,521.5917485,192.5829282,NaN
142.6875,689.152613,686.320623,659.4083407,83.20618274,77.11152141,-0.002918676,-0.022680163,-2.470480442,193.9791667,520.7704541,192.5829861,NaN
142.6979167,689.152613,686.33082,659.3968038,82.74030099,76.8001546,-0.002871744,-0.022624025,-2.542280466,193.9826389,519.983517,192.583044,NaN
142.7083333,689.193401,686.3206232,659.3827946,82.54714533,76.97582846,-0.002870037,-0.022581544,-2.640360453,193.9861111,519.3530279,192.5831019,NaN
142.71875,689.2188935,686.351214,659.3720816,82.43235402,77.33886169,-0.002768746,-0.022530914,-2.738240171,193.9895833,518.643486,192.5831597,NaN
142.7291667,689.16281,686.3104261,659.3547758,82.48172119,77.50132316,-0.002717965,-0.022405255,-2.751520194,193.9930556,517.9841707,192.5832176,NaN
142.7395833,689.203598,686.3206231,659.3358217,83.16979938,78.48304373,-0.002644328,-0.022254638,-2.787080156,193.9965278,517.3622795,192.5832755,NaN
142.75,689.244386,686.300229,659.3251084,83.36523219,78.84939866,-0.002579214,-0.02208486,-2.820440144,194,516.6003103,192.5833333,NaN
142.7604167,689.234189,686.3308199,659.3168674,83.68709583,79.23235475,-0.002457758,-0.021811402,-2.851760178,194.0034722,515.8815857,192.5833912,NaN
142.7708333,689.26478,686.341017,659.3119228,84.05092562,79.85755542,-0.002306598,-0.02161409,-2.882920186,194.0069444,515.1168009,192.5834491,NaN
142.78125,689.213795,686.3563125,659.3003852,83.90574459,79.43160203,-0.002114663,-0.021427279,-2.916280211,194.0104167,514.1900825,192.5835069,NaN
142.7916667,689.234189,686.3002293,659.2904958,83.72130688,79.44459316,-0.001931911,-0.021316953,-2.957120223,194.0138889,513.4097911,192.5835648,NaN
142.8020833,689.2571322,686.300229,659.2839029,83.46346099,80.03514811,-0.001761386,-0.021147624,-2.996400272,194.0173611,512.5839597,192.5836227,NaN
142.8125,689.244386,686.320623,659.2814305,83.27845928,80.4797608,-0.001635216,-0.020994567,-3.04332026,194.0208333,511.7647443,192.5836806,NaN
142.8229167,689.244386,686.2798348,659.2880235,83.14299714,80.62098912,-0.001522543,-0.020953134,-3.088360272,194.0243056,510.784687,192.5837384,NaN
142.8333333,689.285174,686.2390468,659.2871994,83.24232026,80.74538229,-0.001438544,-0.020924804,-3.142960186,194.0277778,510.0313008,192.5837963,NaN
142.84375,689.295371,686.1931605,659.2855511,83.119586,81.36988619,-0.001339646,-0.020873274,-3.182280174,194.03125,509.1729138,192.5838542,NaN
142.8541667,689.325962,686.1676681,659.2822546,82.95488125,81.41577827,-0.001230124,-0.02079685,-3.221600198,194.0347222,508.1005809,192.583912,NaN
142.8645833,689.315765,686.1115845,659.2773099,82.91901356,81.12455822,-0.00116249,-0.020786744,-3.272240228,194.0381944,507.3957343,192.5839699,NaN
142.875,689.305568,686.045304,659.2764858,82.86672549,80.41443372,-0.001098216,-0.020747825,-3.328400259,194.0416667,507.642142,192.5840278,NaN
142.8854167,689.387144,686.065698,659.2707169,82.90273425,79.93862897,-0.001010797,-0.020636197,-3.390080234,194.0451389,506.8821136,192.5840856,NaN
142.8958333,689.356553,686.0147132,659.2690687,82.43321583,79.91850317,-0.000984243,-0.02046975,-3.453680125,194.0486111,505.9401182,192.5841435,NaN
142.90625,689.387144,686.045304,659.2731893,81.70645964,79.48132916,-0.000899816,-0.020404342,-3.498280113,194.0520833,504.85998,192.5842014,NaN
142.9166667,689.36675,686.045304,659.2764858,81.27178293,79.17148366,-0.00085724,-0.020295484,-3.529440089,194.0555556,503.7431249,192.5842593,NaN
142.9270833,689.438129,685.9764745,659.2773099,80.76999346,78.46505777,-0.000848297,-0.020096599,-3.551120101,194.0590278,502.6023454,192.5843171,NaN
142.9375,689.4432275,686.004516,659.2830788,80.36457207,77.75001522,-0.000853228,-0.019918148,-3.574760102,194.0625,501.1972508,192.584375,NaN
142.9479167,689.438129,685.9815728,659.2896717,80.36670145,77.65498842,-0.000816465,-0.019764949,-3.598840126,194.0659722,500.1638515,192.5844329,NaN
142.9583333,689.448326,685.9739252,659.2888476,80.39279738,77.08957173,-0.000745542,-0.01956265,-3.619160084,194.0694444,498.9787689,192.5844907,NaN
142.96875,689.478917,686.0198115,659.2929682,80.32767048,76.89100278,-0.000729582,-0.019359379,-3.630000072,194.0729167,497.7337503,192.5845486,NaN
142.9791667,689.448326,686.02491,659.3003852,80.26057622,76.48069178,-0.000636512,-0.019176224,-3.639000097,194.0763889,496.4359757,192.5846065,NaN
142.9895833,689.5044095,686.0402055,659.3036817,80.10400585,75.96181224,-0.000543086,-0.019061696,-3.64844008,194.0798611,495.3391452,192.5846644,NaN
143,689.519705,686.055501,659.3036817,80.22929162,75.94582448,-0.000413696,-0.018929344,-3.656200056,194.0833333,494.2116097,192.5847222,NaN
143.0104167,689.5248035,686.055501,659.3020334,80.24655167,75.92112642,-0.000322071,-0.018827543,-3.656560069,194.0868056,493.3029156,192.5847801,NaN
143.0208333,689.478917,686.041905,659.3020334,80.03200556,75.0098776,-0.000273896,-0.018618376,-3.657080029,194.0902778,492.3882612,192.584838,NaN
143.03125,689.529902,686.0368065,659.306154,79.90050266,75.04038081,-0.00024784,-0.018427251,-3.650320023,194.09375,491.2547117,192.5848958,NaN
143.0416667,689.519705,686.0758948,659.313571,80.03959298,74.9571956,-0.000205619,-0.018203682,-3.641879962,194.0972222,490.2762041,192.5849537,NaN
143.0520833,689.580887,686.0911905,659.313571,80.23306903,74.34584661,-0.000153185,-0.01797845,-3.624119932,194.1006944,489.2030195,192.5850116,NaN
143.0625,689.529902,686.075895,659.3152192,80.40055705,73.98544237,-7.49E-05,-0.017769563,-3.598799932,194.1041667,488.2684475,192.5850694,NaN
143.0729167,689.5859855,686.12688,659.3193397,80.62050951,74.03082573,-6.99E-06,-0.017566914,-3.575440017,194.1076389,487.2786233,192.5851273,NaN
143.0833333,689.580887,686.1166831,659.3242843,80.64638661,73.98081673,0.000124856,-0.017393028,-3.563560011,194.1111111,486.4080611,192.5851852,NaN
143.09375,689.601281,686.137077,659.3234602,80.68116871,73.42771527,0.000189289,-0.0172412,-3.551600023,194.1145833,485.5000386,192.5852431,NaN
143.1041667,689.621675,686.1166831,659.3317012,80.87813942,73.26344685,0.000245486,-0.017234627,-3.539599913,194.1180556,484.7616644,192.5853009,NaN
143.1145833,689.6063795,686.1319785,659.3391181,80.99097541,73.69808108,0.000275854,-0.0172624,-3.506599847,194.1215278,483.9427337,192.5853588,NaN
143.125,689.560493,686.208456,659.3498313,81.09811768,74.43178136,0.000234164,-0.017324913,-3.456519841,194.125,483.2563327,192.5854167,NaN
143.1354167,689.5987317,686.147274,659.3621926,81.04840084,74.85575286,0.000165004,-0.017445495,-3.412559865,194.1284722,482.3487336,192.5854745,NaN
143.1458333,689.621675,686.1676682,659.3729057,80.93363221,74.38557455,7.95E-05,-0.017661768,-3.376319902,194.1319444,481.6026516,192.5855324,NaN
143.15625,689.6369705,686.188062,659.3951557,81.08236935,74.28911963,-2.76E-05,-0.017795645,-3.347719914,194.1354167,481.1261606,192.5855903,NaN
