Day (2011),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX velocity (m/a),FOXX bed seperation (m),Temperature (*C),FOXX  Moulin Dday,FOXX moulin (m)
142.9583333,NaN,NaN,NaN,83.84515934,0.00111802,-6.03799968,200.0034722,564.1153286
142.96875,NaN,NaN,NaN,83.73302943,0.000970832,-6.175997761,200.0069444,563.0537526
142.9791667,NaN,NaN,NaN,83.75135677,0.000838728,-6.305998401,200.0104167,561.9811857
142.9895833,NaN,NaN,NaN,82.97109215,0.000754646,-6.43399968,200.0138889,560.9236089
143,NaN,NaN,NaN,83.12557284,0.000716601,-6.5540016,200.0173611,559.8580228
143.0104167,NaN,NaN,NaN,82.54901817,0.000708425,-6.674003521,200.0208333,558.7902813
143.0208333,NaN,NaN,NaN,82.27411306,0.000813432,-6.800010238,200.0243056,557.7240742
143.03125,NaN,NaN,NaN,82.56350086,0.000821664,-6.944008958,200.0277778,556.667249
143.0416667,NaN,NaN,NaN,82.1448322,0.000810338,-7.108001281,200.03125,555.5985878
143.0520833,NaN,NaN,NaN,81.76170783,0.000786645,-7.256004481,200.0347222,553.461895
143.0625,NaN,NaN,NaN,81.8419886,0.000772455,-7.384005761,200.0381944,552.3824025
143.0729167,NaN,NaN,NaN,82.26823849,0.000775531,-7.502005441,200.0416667,550.2514537
143.0833333,NaN,NaN,NaN,82.13533991,0.000692338,-7.618006081,200.0451389,549.1798224
143.09375,NaN,NaN,NaN,82.04155743,0.000719821,-7.736004161,200.0486111,548.1050015
143.1041667,NaN,NaN,NaN,82.10777567,0.000788141,-7.850003521,200.0520833,547.0369113
143.1145833,NaN,NaN,NaN,82.36150486,0.000819108,-7.964004481,200.0555556,545.9572962
143.125,NaN,NaN,NaN,82.23110391,0.000913849,-8.086004161,200.0590278,544.8923341
143.1354167,NaN,NaN,NaN,82.32595123,0.00100197,-8.232007681,200.0625,543.8177239
143.1458333,NaN,NaN,NaN,81.51086178,0.0011808,-8.397997764,200.0659722,NaN
143.15625,NaN,NaN,NaN,81.34232338,0.001366664,-8.531993925,200.0694444,NaN
143.1666667,NaN,NaN,NaN,81.67874577,0.001517846,-8.624003522,200.0729167,NaN
143.1770833,NaN,NaN,NaN,81.73326732,0.001627429,-8.704007361,200.0763889,NaN
143.1875,NaN,NaN,NaN,81.64755678,0.001672968,-8.782007681,200.0798611,NaN
143.1979167,NaN,NaN,NaN,81.99098471,0.001812183,-8.854007041,200.0833333,NaN
143.2083333,NaN,NaN,NaN,82.41096904,0.001943974,-8.908009279,200.0868056,NaN
143.21875,NaN,NaN,NaN,82.44387053,0.001973508,-8.962009919,200.0902778,NaN
143.2291667,NaN,NaN,NaN,82.68375118,0.001961093,-9.032005441,200.09375,NaN
143.2395833,NaN,NaN,NaN,83.0039577,0.00196871,-9.14599808,200.0972222,NaN
143.25,NaN,NaN,NaN,83.46135836,0.001884281,-9.29799872,200.1006944,NaN
143.2604167,NaN,NaN,NaN,83.75088174,0.001873248,-9.425995519,200.1041667,NaN
143.2708333,NaN,NaN,NaN,83.58935211,0.001787877,-9.521985921,200.1076389,NaN
143.28125,NaN,NaN,NaN,83.30683847,0.001730228,-9.581978244,200.1111111,NaN
143.2916667,NaN,NaN,NaN,83.43230509,0.001725197,-9.593985921,200.1145833,NaN
143.3020833,NaN,NaN,NaN,83.51208079,0.001742109,-9.569995519,200.1180556,NaN
143.3125,NaN,NaN,NaN,83.89131321,0.001748867,-9.545993599,200.1215278,NaN
143.3229167,NaN,NaN,NaN,84.0374618,0.001713015,-9.527992639,200.125,NaN
143.3333333,NaN,NaN,NaN,84.23491591,0.001749941,-9.50598912,200.1284722,NaN
143.34375,NaN,NaN,NaN,84.46901494,0.001700178,-9.47398848,200.1319444,NaN
143.3541667,NaN,NaN,NaN,84.42249162,0.001765291,-9.427992319,200.1354167,NaN
143.3645833,NaN,NaN,NaN,84.10637241,0.001791249,-9.367994879,200.1388889,NaN
143.375,NaN,NaN,NaN,84.18782539,0.001967913,-9.289995839,200.1423611,NaN
143.3854167,NaN,NaN,NaN,83.88266575,0.002075898,-9.195994239,200.1458333,NaN
143.3958333,NaN,NaN,NaN,84.17437248,0.002112162,-9.069988159,200.1493056,NaN
143.40625,NaN,NaN,NaN,84.21011241,0.002225667,-8.913997756,200.1527778,NaN
143.4166667,NaN,NaN,NaN,84.17183052,0.002293122,-8.780000315,200.15625,NaN
143.4270833,NaN,NaN,NaN,84.29242737,0.002408142,-8.671991359,200.1597222,NaN
143.4375,NaN,NaN,NaN,84.0077536,0.002616215,-8.559991359,200.1631944,NaN
143.4479167,NaN,NaN,NaN,83.62991775,0.002742094,-8.443990719,200.1666667,NaN
143.4583333,NaN,NaN,NaN,83.5731818,0.002948674,-8.327990719,200.1701389,NaN
143.46875,NaN,NaN,NaN,83.91724567,0.003109135,-8.21398624,200.1736111,NaN
143.4791667,NaN,NaN,NaN,83.49141977,0.003207219,-8.08398688,200.1770833,NaN
143.4895833,NaN,NaN,NaN,83.91047558,0.003314995,-7.933992319,200.1805556,NaN
143.5,NaN,NaN,NaN,83.98052302,0.003471277,-7.73599904,200.1840278,NaN
143.5104167,NaN,NaN,NaN,84.08556774,0.003588545,-7.48799776,200.1875,NaN
143.5208333,NaN,NaN,NaN,84.4472939,0.003660441,-7.251999041,200.1909722,NaN
143.53125,NaN,NaN,NaN,84.49778215,0.003710172,-7.030006718,200.1944444,NaN
143.5416667,NaN,NaN,NaN,84.41882641,0.00376189,-6.826008638,200.1979167,NaN
143.5520833,NaN,NaN,NaN,84.23012606,0.0037782,-6.64400128,200.2013889,NaN
143.5625,NaN,NaN,NaN,84.06823517,0.003771336,-6.47199936,200.2048611,NaN
143.5729167,NaN,NaN,NaN,83.81501007,0.003853756,-6.30999904,200.2083333,NaN
143.5833333,NaN,NaN,NaN,83.54637025,0.003945341,-6.151998081,200.2118056,NaN
143.59375,NaN,NaN,NaN,83.56922075,0.004077418,-5.994001919,200.2152778,NaN
143.6041667,NaN,NaN,NaN,83.72583832,0.004119002,-5.842003839,200.21875,NaN
143.6145833,NaN,NaN,NaN,83.66130135,0.004208785,-5.70399968,200.2222222,NaN
143.625,NaN,NaN,NaN,83.70551383,0.004238262,-5.57999776,200.2256944,NaN
143.6354167,NaN,NaN,NaN,83.64347725,0.00427697,-5.46599744,200.2291667,NaN
143.6458333,NaN,NaN,NaN,83.77123634,0.004281515,-5.35999904,200.2326389,NaN
143.65625,NaN,NaN,NaN,83.71037236,0.004279264,-5.264001599,200.2361111,NaN
143.6666667,NaN,NaN,NaN,83.64833444,0.004277656,-5.176001599,200.2395833,NaN
143.6770833,NaN,NaN,NaN,83.51481067,0.00419967,-5.09199968,200.2430556,NaN
143.6875,NaN,NaN,NaN,83.97936166,0.004056698,-5.00799904,200.2465278,NaN
143.6979167,NaN,NaN,NaN,84.3027508,0.003925714,-4.93199968,200.25,NaN
143.7083333,NaN,NaN,NaN,84.07021882,0.003782046,-4.86400032,200.2534722,NaN
143.71875,NaN,NaN,NaN,84.01268324,0.003747316,-4.80000096,200.2569444,NaN
143.7291667,NaN,NaN,NaN,84.302487,0.003771253,-4.73800096,200.2604167,NaN
143.7395833,NaN,NaN,NaN,83.91312069,0.003718511,-4.68599904,200.2638889,NaN
143.75,NaN,NaN,NaN,83.2551817,0.003682593,-4.64799808,200.2673611,NaN
143.7604167,NaN,NaN,NaN,83.37634076,0.00362276,-4.62199904,200.2708333,NaN
143.7708333,NaN,NaN,NaN,83.03699661,0.003646399,-4.61000032,200.2743056,NaN
143.78125,NaN,NaN,NaN,82.75882449,0.003599565,-4.606002239,200.2777778,NaN
143.7916667,NaN,NaN,NaN,82.70570818,0.003576088,-4.608002239,200.28125,NaN
143.8020833,NaN,NaN,NaN,82.78228204,0.003606292,-4.62999808,200.2847222,NaN
143.8125,NaN,NaN,NaN,82.69273673,0.003683881,-4.66799776,200.2881944,NaN
143.8229167,NaN,NaN,NaN,82.9418611,0.003736274,-4.70799776,200.2916667,NaN
143.8333333,NaN,NaN,NaN,83.28844208,0.003779094,-4.74999808,200.2951389,NaN
143.84375,NaN,NaN,NaN,82.79880289,0.003768349,-4.793999999,200.2986111,NaN
143.8541667,NaN,NaN,NaN,82.62853105,0.003724375,-4.843999999,200.3020833,NaN
143.8645833,NaN,NaN,NaN,82.95516414,0.003648947,-4.909996479,200.3055556,NaN
143.875,NaN,NaN,NaN,82.97839986,0.003479676,-4.983996799,200.3090278,NaN
143.8854167,NaN,NaN,NaN,83.51659232,0.003361004,-5.07399968,200.3125,NaN
143.8958333,NaN,NaN,NaN,83.4466557,0.003240696,-5.184005118,200.3159722,NaN
143.90625,NaN,NaN,NaN,83.6854219,0.003064611,-5.312005118,200.3194444,NaN
143.9166667,NaN,NaN,NaN,83.50765233,0.002947234,-5.456,200.3229167,NaN
143.9270833,NaN,NaN,NaN,83.53571943,0.002922651,-5.6,200.3263889,NaN
143.9375,NaN,NaN,NaN,83.26376445,0.002911658,-5.74799936,200.3298611,NaN
143.9479167,NaN,NaN,NaN,83.03506034,0.002932348,-5.92000256,200.3333333,NaN
143.9583333,NaN,NaN,NaN,83.1397342,0.002885285,-6.108006399,200.3368056,NaN
143.96875,NaN,NaN,NaN,82.74435878,0.002815458,-6.306006399,200.3402778,NaN
143.9791667,NaN,NaN,NaN,82.73040031,0.002802476,-6.51800192,200.34375,NaN
143.9895833,NaN,NaN,NaN,82.70650679,0.002887385,-6.7320016,200.3472222,NaN
144,NaN,NaN,NaN,82.77696156,0.002942926,-6.94000288,200.3506944,NaN
144.0104167,NaN,NaN,NaN,82.45467472,0.003027222,-7.142003201,200.3541667,NaN
144.0208333,NaN,NaN,NaN,82.74843416,0.003056923,-7.3400048,200.3576389,NaN
144.03125,NaN,NaN,NaN,83.09769297,0.003122678,-7.5400048,200.3611111,NaN
144.0416667,NaN,NaN,NaN,83.37967403,0.003150693,-7.74800224,200.3645833,NaN
144.0520833,NaN,NaN,NaN,83.55536968,0.003148215,-7.95400256,200.3680556,NaN
144.0625,NaN,NaN,NaN,83.47898559,0.003081953,-8.144004801,200.3715278,NaN
144.0729167,NaN,NaN,NaN,83.26090155,0.003030953,-8.322005121,200.375,NaN
144.0833333,NaN,NaN,NaN,82.89031496,0.002927976,-8.5020064,200.3784722,NaN
144.09375,NaN,NaN,NaN,83.38234478,0.002865995,-8.6860064,200.3819444,NaN
144.1041667,NaN,NaN,NaN,83.4482292,0.002814787,-8.874005121,200.3854167,NaN
144.1145833,NaN,NaN,NaN,83.48034115,0.002737328,-9.066004481,200.3888889,NaN
144.125,NaN,NaN,NaN,83.22871313,0.002668817,-9.252006081,200.3923611,NaN
144.1354167,NaN,NaN,NaN,82.84698313,0.002629096,-9.432006721,200.3958333,NaN
144.1458333,NaN,NaN,NaN,82.6686863,0.002609368,-9.59800512,200.3993056,NaN
144.15625,NaN,NaN,NaN,82.62883429,0.002591382,-9.750000002,200.4027778,NaN
144.1666667,NaN,NaN,NaN,82.9332476,0.002598598,-9.889998722,200.40625,NaN
144.1770833,NaN,NaN,NaN,83.17523694,0.002501381,-10.0180032,200.4097222,NaN
144.1875,NaN,NaN,NaN,83.4591492,0.002346897,-10.1500032,200.4131944,NaN
144.1979167,NaN,NaN,NaN,83.77954349,0.00221632,-10.2820032,200.4166667,NaN
144.2083333,NaN,NaN,NaN,83.98008406,0.002049635,-10.394,200.4201389,NaN
144.21875,NaN,NaN,NaN,84.20672603,0.00190137,-10.48599552,200.4236111,NaN
144.2291667,NaN,NaN,NaN,84.5341783,0.001699069,-10.56399552,200.4270833,NaN
144.2395833,NaN,NaN,NaN,84.53872185,0.001469682,-10.62200096,200.4305556,NaN
144.25,NaN,NaN,NaN,85.00914283,0.001151381,-10.67200128,200.4340278,NaN
144.2604167,NaN,NaN,NaN,84.8730593,0.000900818,-10.71400032,200.4375,NaN
144.2708333,NaN,NaN,NaN,84.85414326,0.000667617,-10.7479968,200.4409722,NaN
144.28125,NaN,NaN,NaN,84.78312069,0.000475067,-10.76999424,200.4444444,NaN
144.2916667,NaN,NaN,NaN,84.55224421,0.000277517,-10.77399744,200.4479167,NaN
144.3020833,NaN,NaN,NaN,84.3409962,0.000142855,-10.76400096,200.4513889,NaN
144.3125,NaN,NaN,NaN,84.65665441,3.70E-05,-10.75000064,200.4548611,NaN
144.3229167,NaN,NaN,NaN,84.64369856,-0.0001225,-10.734,200.4583333,NaN
144.3333333,NaN,NaN,NaN,84.69668929,-0.00023132,-10.71199712,200.4618056,NaN
144.34375,NaN,NaN,NaN,84.66585301,-0.000384229,-10.67999584,200.4652778,NaN
144.3541667,NaN,NaN,NaN,84.51274181,-0.000479359,-10.6359984,200.46875,NaN
144.3645833,NaN,NaN,NaN,84.07909984,-0.00060529,-10.58200064,200.4722222,NaN
144.375,NaN,NaN,NaN,84.25208783,-0.000633542,-10.51800128,200.4756944,NaN
144.3854167,NaN,NaN,NaN,83.97691319,-0.000752201,-10.43599904,200.4791667,NaN
144.3958333,NaN,NaN,NaN,84.18517581,-0.000841783,-10.33599392,200.4826389,NaN
144.40625,NaN,NaN,NaN,84.18933754,-0.000933615,-10.21799264,200.4861111,NaN
144.4166667,NaN,NaN,NaN,84.41523292,-0.0010458,-10.08199712,200.4895833,NaN
144.4270833,NaN,NaN,NaN,84.31079344,-0.00101635,-9.92800064,200.4930556,NaN
144.4375,NaN,NaN,NaN,83.90609428,-0.000896701,-9.75600128,200.4965278,NaN
144.4479167,NaN,NaN,NaN,83.21081702,-0.00084582,-9.56999968,200.5,NaN
144.4583333,NaN,NaN,NaN,83.24379013,-0.000704207,-9.373997121,200.5034722,NaN
144.46875,NaN,NaN,NaN,83.49092663,-0.000611083,-9.169997121,200.5069444,NaN
144.4791667,NaN,NaN,NaN,82.90242562,-0.000557138,-8.95799968,200.5104167,NaN
144.4895833,NaN,NaN,NaN,83.18547149,-0.000491171,-8.73600128,200.5138889,NaN
144.5,NaN,NaN,NaN,83.11546197,-0.000320607,-8.51000032,200.5173611,NaN
144.5104167,NaN,NaN,NaN,83.392775,-0.000242424,-8.27999872,200.5208333,NaN
144.5208333,NaN,NaN,NaN,83.26811667,-0.000157565,-8.045997121,200.5243056,NaN
144.53125,NaN,NaN,NaN,83.05925367,-6.67E-05,-7.81000032,200.5277778,NaN
144.5416667,NaN,NaN,NaN,82.83956862,4.10E-05,-7.576002879,200.53125,NaN
144.5520833,NaN,NaN,NaN,83.16795559,0.000109366,-7.34400096,200.5347222,NaN
144.5625,NaN,NaN,NaN,83.40621847,0.000164276,-7.11,200.5381944,NaN
144.5729167,NaN,NaN,NaN,83.63582984,0.000220758,-6.87799936,200.5416667,NaN
144.5833333,NaN,NaN,NaN,83.86233533,0.000373964,-6.645998081,200.5451389,543.807846
144.59375,NaN,NaN,NaN,83.70155826,0.000560658,-6.41200064,200.5486111,544.861137
144.6041667,NaN,NaN,NaN,83.86522163,0.000768273,-6.180002559,200.5520833,545.9404765
144.6145833,NaN,NaN,NaN,83.83883435,0.001050339,-5.95400032,200.5555556,548.0859245
144.625,NaN,NaN,NaN,83.7782568,0.001303201,-5.73199936,200.5590278,550.2214906
144.6354167,NaN,NaN,NaN,84.08973967,0.001590745,-5.51199872,200.5625,553.4177566
144.6458333,NaN,NaN,NaN,83.97426388,0.001889068,-5.30200032,200.5659722,555.5550361
144.65625,NaN,NaN,NaN,83.75246143,0.002181711,-5.104004799,200.5694444,557.6989774
144.6666667,NaN,NaN,NaN,83.36550903,0.002379443,-4.918005439,200.5729167,558.7583597
144.6770833,NaN,NaN,NaN,83.24512963,0.002592674,-4.74600096,200.5763889,560.8904536
144.6875,NaN,NaN,NaN,83.65385981,0.002773665,-4.58799872,200.5798611,564.0904179
144.6979167,NaN,NaN,NaN,84.61687051,0.002975089,-4.44599904,200.5833333,566.214561
144.7083333,NaN,NaN,NaN,84.37866164,0.003122387,-4.31600128,200.5868056,568.3463994
144.71875,NaN,NaN,NaN,84.15754704,0.003306835,-4.198003839,200.5902778,570.4725879
144.7291667,NaN,NaN,NaN,84.61004344,0.003537058,-4.090003199,200.59375,572.5932638
144.7395833,NaN,NaN,NaN,84.38524086,0.003731673,-3.99799936,200.5972222,573.6647228
144.75,NaN,NaN,NaN,84.25806118,0.003865037,-3.92399776,200.6006944,575.7831508
144.7604167,NaN,NaN,NaN,84.7442093,0.003986077,-3.86999936,200.6041667,576.8545543
144.7708333,NaN,NaN,NaN,84.61748711,0.004130824,-3.836004159,200.6076389,578.9710305
144.78125,NaN,NaN,NaN,84.9723692,0.0042288,-3.822006718,200.6111111,581.0885905
144.7916667,NaN,NaN,NaN,85.64867428,0.004304283,-3.826003519,200.6145833,582.1372761
144.8020833,NaN,NaN,NaN,85.34060574,0.004289755,-3.84799936,200.6180556,584.260673
144.8125,NaN,NaN,NaN,84.6820411,0.004236067,-3.88799808,200.6215278,586.3639972
144.8229167,NaN,NaN,NaN,84.3699984,0.004171269,-3.94199904,200.625,587.4200756
144.8333333,NaN,NaN,NaN,84.47675942,0.003989591,-4.006002879,200.6284722,589.5262604
144.84375,NaN,NaN,NaN,84.46852556,0.003704154,-4.084004798,200.6319444,591.6432321
144.8541667,NaN,NaN,NaN,84.67389186,0.003398226,-4.178001599,200.6354167,593.7451844
144.8645833,NaN,NaN,NaN,85.32987656,0.00303017,-4.29199744,200.6388889,595.8575672
144.875,NaN,NaN,NaN,85.55635182,0.002609216,-4.42199712,200.6423611,597.9495235
144.8854167,NaN,NaN,NaN,86.06224463,0.002457574,-4.56399872,200.6458333,600.056774
144.8958333,NaN,NaN,NaN,86.15057793,0.002224058,-4.720001919,200.6493056,601.1140786
144.90625,NaN,NaN,NaN,86.19557067,0.001990945,-4.888002559,200.6527778,603.2126932
144.9166667,NaN,NaN,NaN,85.90534182,0.001746995,-5.066,200.65625,604.258222
144.9270833,NaN,NaN,NaN,85.87157736,0.001504654,-5.25599776,200.6597222,605.3085195
144.9375,NaN,NaN,NaN,85.65707923,0.001282498,-5.45599776,200.6631944,607.4055319
144.9479167,NaN,NaN,NaN,85.06490624,0.0010675,-5.67200032,200.6666667,608.451854
144.9583333,NaN,NaN,NaN,84.99033265,0.000877431,-5.902,200.6701389,608.4517529
144.96875,NaN,NaN,NaN,84.9911872,0.000709748,-6.12999936,200.6736111,609.5006833
144.9791667,NaN,NaN,NaN,84.74027192,0.000550097,-6.35599936,200.6770833,610.5415341
144.9895833,NaN,NaN,NaN,84.52181913,0.000396838,-6.57400096,200.6805556,611.5935578
145,NaN,NaN,NaN,84.39536792,0.000247452,-6.77800224,200.6840278,612.6452087
145.0104167,NaN,NaN,NaN,83.79119319,0.000110083,-6.998006081,200.6875,612.6332828
145.0208333,NaN,NaN,NaN,83.93220187,-3.89E-07,-7.232002561,200.6909722,613.6783551
145.03125,NaN,NaN,NaN,83.61611339,-0.000116518,-7.449999362,200.6944444,613.6804421
145.0416667,NaN,NaN,NaN,83.51036488,-0.000254851,-7.652001282,200.6979167,614.7191901
145.0520833,NaN,NaN,NaN,83.45339839,-0.000425669,-7.844004481,200.7013889,614.7261128
145.0625,NaN,NaN,NaN,83.7179679,-0.000621767,-8.026006081,200.7048611,614.7300931
145.0729167,NaN,NaN,NaN,83.96330125,-0.000811292,-8.208007681,200.7083333,615.7746862
145.0833333,NaN,NaN,NaN,83.74422308,-0.001008856,-8.394007361,200.7118056,615.780605
145.09375,NaN,NaN,NaN,83.95041181,-0.001194105,-8.576004162,200.7152778,615.7823173
145.1041667,NaN,NaN,NaN,83.54356987,-0.00134924,-8.750003522,200.71875,615.7799869
145.1145833,NaN,NaN,NaN,83.0617731,-0.001479779,-8.910007361,200.7222222,618.9150034
145.125,NaN,NaN,NaN,82.79099587,-0.001587672,-9.052009602,200.7256944,618.9107311
145.1354167,NaN,NaN,NaN,82.14409234,-0.001675982,-9.184010242,200.7291667,618.9147764
145.1458333,NaN,NaN,NaN,81.83878288,-0.001771975,-9.310010561,200.7326389,619.9551209
145.15625,NaN,NaN,NaN,81.89216024,-0.001870857,-9.432008002,200.7361111,619.9601697
145.1666667,NaN,NaN,NaN,82.4170374,-0.001961673,-9.552006082,200.7395833,619.9631023
145.1770833,NaN,NaN,NaN,82.58748281,-0.002064238,-9.658009602,200.7430556,619.9639396
145.1875,NaN,NaN,NaN,82.53923138,-0.002186951,-9.748011202,200.7465278,619.9556105
145.1979167,NaN,NaN,NaN,82.77191455,-0.002316693,-9.824010562,200.75,619.9568602
145.2083333,NaN,NaN,NaN,82.87294727,-0.002472755,-9.880008641,200.7534722,619.9607638
145.21875,NaN,NaN,NaN,82.82838304,-0.002470233,-9.922008641,200.7569444,618.920715
145.2291667,NaN,NaN,NaN,82.90598019,-0.002664267,-9.966008001,200.7604167,618.9158082
145.2395833,NaN,NaN,NaN,83.422062,-0.002977752,-10.010008,200.7638889,618.9368801
145.25,NaN,NaN,NaN,83.78265933,-0.0031745,-10.06000704,200.7673611,618.9434784
145.2604167,NaN,NaN,NaN,83.54742956,-0.003339821,-10.10800576,200.7708333,617.8891483
145.2708333,NaN,NaN,NaN,83.88577407,-0.003530762,-10.12399808,200.7743056,617.8962765
145.28125,NaN,NaN,NaN,83.96718749,-0.003610581,-10.104,200.7777778,617.8933882
145.2916667,NaN,NaN,NaN,83.43229491,-0.003656334,-10.07800384,200.78125,616.8520478
145.3020833,NaN,NaN,NaN,83.43755837,-0.003672618,-10.04800352,200.7847222,616.8491796
145.3125,NaN,NaN,NaN,83.44942764,-0.003685119,-10.00800352,200.7881944,616.8420639
145.3229167,NaN,NaN,NaN,83.26753869,-0.003621213,-9.96000224,200.7916667,616.8337949
145.3333333,NaN,NaN,NaN,83.13754781,-0.003567909,-9.893996162,200.7951389,615.7912291
145.34375,NaN,NaN,NaN,83.03543894,-0.003531678,-9.803995522,200.7986111,615.7968475
145.3541667,NaN,NaN,NaN,82.8720122,-0.003445492,-9.698,200.8020833,615.795816
145.3645833,NaN,NaN,NaN,82.83273552,-0.003309042,-9.57600288,200.8055556,615.7943639
145.375,NaN,NaN,NaN,82.91727976,-0.003143179,-9.44400224,200.8090278,615.7997605
145.3854167,NaN,NaN,NaN,82.99683972,-0.003069229,-9.302,200.8125,615.7966618
145.3958333,NaN,NaN,NaN,83.27382996,-0.002874362,-9.141995521,200.8159722,615.7976243
145.40625,NaN,NaN,NaN,83.22071315,-0.002790323,-8.965993602,200.8194444,615.7932231
145.4166667,NaN,NaN,NaN,83.34301428,-0.002752108,-8.771997441,200.8229167,616.8244783
145.4270833,NaN,NaN,NaN,83.48636785,-0.002576813,-8.55600192,200.8263889,616.8314974
145.4375,NaN,NaN,NaN,83.50943755,-0.002401309,-8.33000096,200.8298611,616.8442001
145.4479167,NaN,NaN,NaN,83.22635049,-0.002226673,-8.09799904,200.8333333,616.8413443
145.4583333,NaN,NaN,NaN,83.68481179,-0.001988391,-7.857995841,200.8368056,616.8410486
145.46875,NaN,NaN,NaN,83.95396133,-0.00183608,-7.609995201,200.8402778,615.7889998
145.4791667,NaN,NaN,NaN,83.88421185,-0.001715423,-7.34799904,200.84375,615.8007315
145.4895833,NaN,NaN,NaN,83.59219363,-0.001527009,-7.07000192,200.8472222,615.8059052
145.5,NaN,NaN,NaN,83.25479063,-0.001320683,-6.77800192,200.8506944,615.7993721
145.5104167,NaN,NaN,NaN,83.8206951,-0.001160859,-6.47199968,200.8541667,615.7991779
145.5208333,NaN,NaN,NaN,83.41554084,-0.000997143,-6.159997761,200.8576389,614.7577278
145.53125,NaN,NaN,NaN,83.67943393,-0.00086412,-5.8460016,200.8611111,614.7535565
145.5416667,NaN,NaN,NaN,83.97747267,-0.00069817,-5.534004799,200.8645833,614.7561416
145.5520833,NaN,NaN,NaN,84.62742523,-0.000567401,-5.23200128,200.8680556,614.7647056
145.5625,NaN,NaN,NaN,85.21475935,-0.000443716,-4.93799968,200.8715278,614.7527797
145.5729167,NaN,NaN,NaN,85.37522303,-0.000324146,-4.64199776,200.875,614.7541391
145.5833333,NaN,NaN,NaN,85.6779873,-6.63E-05,-4.341995841,200.8784722,613.7024697
145.59375,NaN,NaN,NaN,85.49044661,0.000160919,-4.040000319,200.8819444,613.6990997
145.6041667,NaN,NaN,NaN,85.77994855,0.000397244,-3.742003518,200.8854167,613.6990997
145.6145833,NaN,NaN,NaN,85.57212282,0.00065794,-3.45799904,200.8888889,613.7092778
145.625,NaN,NaN,NaN,85.2840396,0.000876843,-3.187996799,200.8923611,613.6878332
145.6354167,NaN,NaN,NaN,85.25579406,0.00113233,-2.931996799,200.8958333,613.6996823
145.6458333,NaN,NaN,NaN,85.22349989,0.001311225,-2.68999968,200.8993056,613.6961424
145.65625,NaN,NaN,NaN,85.17790222,0.001587927,-2.464003518,200.9027778,613.6935576
145.6666667,NaN,NaN,NaN,84.66198977,0.001808628,-2.252002879,200.90625,612.6518912
145.6770833,NaN,NaN,NaN,84.10377596,0.002106071,-2.05199904,200.9097222,613.6962116
145.6875,NaN,NaN,NaN,84.19003111,0.002392449,-1.867996479,200.9131944,612.6484206
145.6979167,NaN,NaN,NaN,84.45331748,0.002615769,-1.70399712,200.9166667,612.6640113
145.7083333,NaN,NaN,NaN,83.74062112,0.002816804,-1.5559984,200.9201389,612.6562567
145.71875,NaN,NaN,NaN,83.40740687,0.003048972,-1.418002239,200.9236111,612.6634287
145.7291667,NaN,NaN,NaN,83.67715187,0.003324862,-1.290002879,200.9270833,612.6540274
145.7395833,NaN,NaN,NaN,83.39157195,0.003562349,-1.18199776,200.9305556,612.6559284
145.75,NaN,NaN,NaN,83.67749655,0.003769359,-1.095995519,200.9340278,612.654517
145.7604167,NaN,NaN,NaN,83.52195308,0.003985928,-1.029996479,200.9375,612.6528622
145.7708333,NaN,NaN,NaN,83.15972667,0.004264209,-0.983999999,200.9409722,611.6151638
145.78125,NaN,NaN,NaN,82.83335489,0.004458792,-0.956003198,200.9444444,611.6102486
145.7916667,NaN,NaN,NaN,82.70266239,0.004656778,-0.942001919,200.9479167,611.6192587
145.8020833,NaN,NaN,NaN,81.72320683,0.004828539,-0.94399776,200.9513889,611.6100869
145.8125,NaN,NaN,NaN,80.52625515,0.00501152,-0.95399744,200.9548611,610.5681077
145.8229167,NaN,NaN,NaN,80.19248004,0.005207149,-0.97799936,200.9583333,610.5651345
145.8333333,NaN,NaN,NaN,79.93004372,0.005256166,-1.026007678,200.9618056,610.5613077
145.84375,NaN,NaN,NaN,80.09003736,0.005270499,-1.106010877,200.9652778,609.5144371
145.8541667,NaN,NaN,NaN,80.46991127,0.005271428,-1.216004479,200.96875,609.5152139
